Unnamed: 0,Unnamed: 1,Unnamed: 2,V1 Easting,V1 Northing,V1 Bottom Speed,Area
2023-09-17 06:26:05.868801024,06:26:05.868801,2309.0,415806.73267901,612906.66536224,2.339316,North
2023-09-17 06:26:19.870800128,06:26:19.870800,2310.0,415806.79268862,612939.73730743,2.35581224,North
2023-09-17 06:26:30.500000000,06:26:30.500000,2311.0,415806.95555792,612964.79430282,2.35405091,North
2023-09-17 06:26:41.426800128,06:26:41.426800,2313.0,415806.96272129,612990.63058937,2.3559734,North
2023-09-17 06:26:52.000000000,06:26:52.000000,2314.0,415807.08553544,613015.80767334,2.37857166,North
2023-09-17 06:26:59.000000000,06:26:59.000000,2314.0,415807.10942644,613032.40427673,2.37361738,North
2023-09-17 06:27:10.167799040,06:27:10.167799,2315.0,415807.75850278,613058.70968902,2.35139315,North
2023-09-17 06:27:20.500000000,06:27:20.500000,2316.0,415807.51443173,613083.03641784,2.36024405,North
2023-09-17 06:27:31.723799040,06:27:31.723799,2318.0,415806.34525193,613108.70369804,2.30346362,North
2023-09-17 06:27:42.000000000,06:27:42.000000,2319.0,415806.92338951,613131.3495282,2.22638796,North
2023-09-17 06:27:49.500000000,06:27:49.500000,2319.0,415806.96784992,613147.68717514,2.21269,North
2023-09-17 06:28:00.465799936,06:28:00.465800,2320.0,415806.64760596,613170.70255409,2.12885691,North
2023-09-17 06:28:11.000000000,06:28:11.000000,2321.0,415807.16525907,613192.8019632,2.10353326,North
2023-09-17 06:28:22.021799936,06:28:22.021800,2323.0,415807.69193596,613215.50832878,2.06647907,North
2023-09-17 06:28:33.000000000,06:28:33.000000,2324.0,415808.12096075,613237.9243425,2.07107774,North
2023-09-17 06:28:42.500000000,06:28:42.500000,2325.0,415808.77336512,613256.81767975,2.01090691,North
2023-09-17 06:28:51.500000000,06:28:51.500000,2325.0,415809.46834741,613275.02255569,2.02733368,North
2023-09-17 06:29:00.500000000,06:29:00.500000,2326.0,415810.29880903,613293.12180649,2.01829401,North
2023-09-17 06:29:10.500000000,06:29:10.500000,2327.0,415811.44066689,613313.20016418,2.00752677,North
2023-09-17 06:29:20.500000000,06:29:20.500000,2328.0,415812.58126626,613333.40397011,2.02991855,North
