Unnamed: 0,Unnamed: 1,Unnamed: 2,V1 Easting,V1 Northing,V1 Bottom Speed,Area
2023-09-19 07:59:41.262799104,07:59:41.262799,2869.0,417132.21367962,612922.27438731,2.46340833,North
2023-09-19 07:59:54.788800000,07:59:54.788800,2871.0,417131.90009261,612955.49227519,2.45668212,North
2023-09-19 08:00:01.550800128,08:00:01.550800,2871.0,417131.87630939,612972.06191058,2.45253955,North
2023-09-19 08:00:12.000000000,08:00:12.000000,2872.0,417131.83387446,612997.7160358,2.45367959,North
2023-09-19 08:00:21.839799040,08:00:21.839799,2873.0,417132.09067595,613021.79674335,2.44388932,North
2023-09-19 08:00:32.000000000,08:00:32.000000,2874.0,417131.94142531,613046.50004573,2.44187409,North
2023-09-19 08:00:42.127799040,08:00:42.127799,2875.0,417130.54158102,613071.11844821,2.44428759,North
2023-09-19 08:00:52.000000000,08:00:52.000000,2876.0,417130.54432796,613094.8761024,2.40818002,North
2023-09-19 08:01:02.415800064,08:01:02.415800,2877.0,417130.66160366,613119.01714511,2.33849178,North
2023-09-19 08:01:12.500000000,08:01:12.500000,2878.0,417130.12173959,613142.09447284,2.31984735,North
2023-09-19 08:01:22.704798976,08:01:22.704799,2879.0,417130.15996444,613164.89185788,2.26106285,North
2023-09-19 08:01:33.000000000,08:01:33.000000,2881.0,417130.29663919,613187.79447629,2.21258131,North
2023-09-19 08:01:42.992798976,08:01:42.992799,2881.0,417130.26116761,613209.92911603,2.21014344,North
2023-09-19 08:01:53.000000000,08:01:53.000000,2882.0,417130.34132253,613231.67397572,2.21828152,North
2023-09-19 08:02:02.500000000,08:02:02.500000,2883.0,417130.28567792,613251.72544362,2.14107289,North
2023-09-19 08:02:12.000000000,08:02:12.000000,2884.0,417130.2227005,613272.06615903,2.14259998,North
2023-09-19 08:02:21.500000000,08:02:21.500000,2885.0,417130.18767894,613292.34530522,2.12352055,North
2023-09-19 08:02:31.500000000,08:02:31.500000,2886.0,417130.07103585,613313.72458531,2.13344763,North
2023-09-19 08:02:41.500000000,08:02:41.500000,2887.0,417129.86651649,613335.36353947,2.16303783,North
2023-09-19 08:02:54.500000000,08:02:54.500000,2889.0,417129.61493396,613363.20169331,2.14643333,North
2023-09-19 08:03:01.500000000,08:03:01.500000,2889.0,417129.52908611,613378.19617821,2.14074226,North
2023-09-19 08:03:13.500000000,08:03:13.500000,2891.0,417129.33006112,613404.14327599,2.15510088,North
2023-09-19 08:03:22.500000000,08:03:22.500000,2891.0,417129.11864502,613423.5882528,2.15248601,North
2023-09-19 08:03:34.500000000,08:03:34.500000,2893.0,417128.93032889,613449.61626221,2.16210586,North
2023-09-19 08:03:44.000000000,08:03:44.000000,2894.0,417128.81460418,613470.30026795,2.17305387,North
2023-09-19 08:03:54.000000000,08:03:54.000000,2895.0,417128.73797293,613491.88077714,2.16273122,North
