Unnamed: 0,Unnamed: 1,Unnamed: 2,V1 Easting,V1 Northing,V1 Bottom Speed,Area
2023-09-12 22:48:11.834800896,22:48:11.834801,8189.0,413040.57201459,612890.91210613,2.36308022,North
2023-09-12 22:48:25.029798912,22:48:25.029799,8190.0,413040.66531731,612921.98893032,2.35888793,North
2023-09-12 22:48:35.500000000,22:48:35.500000,8191.0,413040.68114763,612946.609202,2.35468832,North
2023-09-12 22:48:46.074800128,22:48:46.074800,8193.0,413040.67411072,612971.52539692,2.35668026,North
2023-09-12 22:48:57.000000000,22:48:57.000000,8194.0,413040.75683424,612997.316712,2.35889783,North
2023-09-12 22:49:07.119800064,22:49:07.119800,8195.0,413040.90679239,613021.23571072,2.36369066,North
2023-09-12 22:49:18.000000000,22:49:18.000000,8196.0,413041.10429387,613046.94057522,2.36589207,North
2023-09-12 22:49:25.000000000,22:49:25.000000,8196.0,413041.29329917,613063.40335903,2.35813878,North
2023-09-12 22:49:35.179800064,22:49:35.179800,8197.0,413041.6498844,613087.29922733,2.34990817,North
2023-09-12 22:49:45.500000000,22:49:45.500000,8198.0,413042.06641623,613111.49647388,2.34866775,North
2023-09-12 22:49:56.224800000,22:49:56.224800,8199.0,413042.68587515,613136.56205425,2.3385713,North
2023-09-12 22:50:06.500000000,22:50:06.500000,8200.0,413043.9458323,613160.37667487,2.32084102,North
2023-09-12 22:50:17.269798912,22:50:17.269799,8202.0,413044.04326538,613185.32667754,2.31885868,North
2023-09-12 22:50:27.500000000,22:50:27.500000,8203.0,413043.59809992,613209.30527328,2.34772538,North
2023-09-12 22:50:37.500000000,22:50:37.500000,8204.0,413044.04492456,613233.12363265,2.37249449,North
2023-09-12 22:50:47.000000000,22:50:47.000000,8205.0,413044.26367233,613256.0557196,2.39912802,North
2023-09-12 22:50:57.000000000,22:50:57.000000,8206.0,413044.45151736,613280.13323806,2.39585844,North
2023-09-12 22:51:06.000000000,22:51:06.000000,8206.0,413045.15878918,613301.93457053,2.41212613,North
2023-09-12 22:51:16.000000000,22:51:16.000000,8207.0,413046.31946685,613326.05499099,2.41699523,North
2023-09-12 22:51:26.000000000,22:51:26.000000,8208.0,413047.7947916,613350.05937598,2.40510028,North
2023-09-12 22:51:35.500000000,22:51:35.500000,8209.0,413049.41463437,613373.060055,2.42344138,North
2023-09-12 22:51:45.500000000,22:51:45.500000,8210.0,413051.23415782,613397.59449981,2.44907509,North
2023-09-12 22:51:55.500000000,22:51:55.500000,8211.0,413053.38128616,613422.18442176,2.45245965,North
2023-09-12 22:52:05.500000000,22:52:05.500000,8212.0,413055.56149747,613446.79887984,2.46532142,North
2023-09-12 22:52:15.500000000,22:52:15.500000,8213.0,413057.7762983,613471.21222899,2.45483001,North
2023-09-12 22:52:25.500000000,22:52:25.500000,8214.0,413059.88052752,613495.19219993,2.41535935,North
2023-09-12 22:52:35.500000000,22:52:35.500000,8215.0,413062.07539179,613518.82748817,2.38918388,North
2023-09-12 22:52:47.500000000,22:52:47.500000,8217.0,413064.70888402,613547.18293021,2.37687865,North
2023-09-12 22:52:57.000000000,22:52:57.000000,8218.0,413066.8394263,613569.76385139,2.39240414,North
2023-09-12 22:53:06.000000000,22:53:06.000000,8218.0,413068.88440063,613591.10412047,2.38523934,North
2023-09-12 22:53:16.000000000,22:53:16.000000,8219.0,413071.19560434,613614.93596671,2.38942588,North
2023-09-12 22:53:27.000000000,22:53:27.000000,8221.0,413073.80542319,613641.22607121,2.39688713,North
2023-09-12 22:53:37.000000000,22:53:37.000000,8222.0,413076.21342032,613665.07009968,2.39609609,North
2023-09-12 22:53:47.000000000,22:53:47.000000,8223.0,413078.84752815,613689.04736409,2.41903112,North
2023-09-12 22:53:56.000000000,22:53:56.000000,8223.0,413081.25372141,613710.41178402,2.40386521,North
2023-09-12 22:54:05.500000000,22:54:05.500000,8224.0,413083.95094769,613732.84458241,2.38849183,North
2023-09-12 22:54:18.000000000,22:54:18.000000,8226.0,413087.6705858,613762.23604473,2.37397541,North
2023-09-12 22:54:27.500000000,22:54:27.500000,8227.0,413090.60916751,613784.6880196,2.38642853,North
2023-09-12 22:54:37.000000000,22:54:37.000000,8228.0,413093.74286478,613807.09885868,2.38051846,North
2023-09-12 22:54:47.000000000,22:54:47.000000,8229.0,413097.07132213,613830.68736347,2.37453744,North
2023-09-12 22:54:56.000000000,22:54:56.000000,8229.0,413100.21133321,613852.13380513,2.40629259,North
2023-09-12 22:55:05.500000000,22:55:05.500000,8230.0,413103.67668145,613874.55289349,2.38886431,North
