Unnamed: 0,Unnamed: 1,Unnamed: 2,V1 Easting,V1 Northing,V1 Bottom Speed,Area
2023-09-11 19:43:43.574800896,19:43:43.574801,7079.0,412365.15519124,612889.27122545,2.37727665,North
2023-09-11 19:43:50.477798912,19:43:50.477799,7080.0,412365.00276984,612905.66417454,2.37419288,North
2023-09-11 19:44:04.434798848,19:44:04.434799,7081.0,412364.83975459,612938.85189961,2.37496478,North
2023-09-11 19:44:15.000000000,19:44:15.000000,7083.0,412364.72277233,612963.98976467,2.37754292,North
2023-09-11 19:44:21.500000000,19:44:21.500000,7083.0,412364.54605711,612979.40354107,2.36888955,North
2023-09-11 19:44:32.347800064,19:44:32.347800,7084.0,412364.59830371,613005.1544051,2.37143109,North
2023-09-11 19:44:45.500000000,19:44:45.500000,7086.0,412364.71513454,613036.19740437,2.36001894,North
2023-09-11 19:44:53.281799936,19:44:53.281800,7086.0,412364.92049625,613054.46154927,2.34966942,North
2023-09-11 19:45:03.500000000,19:45:03.500000,7087.0,412364.25706228,613078.50048207,2.36230269,North
2023-09-11 19:45:14.216798976,19:45:14.216799,7089.0,412364.3107079,613103.49752377,2.33845573,North
2023-09-11 19:45:24.500000000,19:45:24.500000,7090.0,412364.83573369,613127.17331837,2.31260623,North
2023-09-11 19:45:35.000000000,19:45:35.000000,7091.0,412364.58656268,613151.31638668,2.30126153,North
2023-09-11 19:45:42.129800192,19:45:42.129800,7091.0,412364.32729222,613167.52347515,2.28665389,North
2023-09-11 19:45:53.000000000,19:45:53.000000,7092.0,412364.17634677,613191.84642933,2.23700675,North
2023-09-11 19:46:03.064800000,19:46:03.064800,7093.0,412364.04211085,613214.24769734,2.23106487,North
2023-09-11 19:46:13.500000000,19:46:13.500000,7094.0,412363.8619265,613237.19996975,2.21291414,North
2023-09-11 19:46:23.500000000,19:46:23.500000,7095.0,412363.69602758,613259.22040509,2.21011685,North
2023-09-11 19:46:33.500000000,19:46:33.500000,7096.0,412363.56283123,613281.06588696,2.18001157,North
2023-09-11 19:46:43.500000000,19:46:43.500000,7097.0,412363.66292254,613302.8626418,2.17993124,North
2023-09-11 19:46:53.500000000,19:46:53.500000,7098.0,412364.06176678,613324.74912594,2.20334559,North
2023-09-11 19:47:03.500000000,19:47:03.500000,7099.0,412364.32410115,613346.26934002,2.18269654,North
2023-09-11 19:47:13.500000000,19:47:13.500000,7100.0,412364.72977136,613367.13662913,2.10770659,North
2023-09-11 19:47:23.000000000,19:47:23.000000,7101.0,412365.12159891,613386.91342738,2.08522741,North
2023-09-11 19:47:33.000000000,19:47:33.000000,7102.0,412365.45009448,613407.52073863,2.0640129,North
2023-09-11 19:47:43.000000000,19:47:43.000000,7103.0,412365.76358219,613428.02459338,2.05378173,North
2023-09-11 19:47:52.500000000,19:47:52.500000,7104.0,412366.28189363,613447.48800853,2.06588617,North
2023-09-11 19:48:04.500000000,19:48:04.500000,7106.0,412366.852825,613472.01551631,2.06900081,North
2023-09-11 19:48:11.500000000,19:48:11.500000,7106.0,412367.07254006,613486.19811252,2.04488,North
2023-09-11 19:48:24.000000000,19:48:24.000000,7108.0,412367.57826717,613511.58350757,2.02744882,North
2023-09-11 19:48:33.500000000,19:48:33.500000,7108.0,412367.88577937,613530.94331172,2.02557467,North
2023-09-11 19:48:43.000000000,19:48:43.000000,7109.0,412368.32315268,613550.3380337,2.03489221,North
2023-09-11 19:48:53.000000000,19:48:53.000000,7110.0,412368.8290375,613570.72576907,2.04264071,North
2023-09-11 19:49:02.000000000,19:49:02.000000,7111.0,412369.19888537,613588.96855929,2.02904834,North
2023-09-11 19:49:12.000000000,19:49:12.000000,7112.0,412369.63782276,613609.44345858,2.04084806,North
2023-09-11 19:49:22.000000000,19:49:22.000000,7113.0,412370.00246082,613629.84877017,2.03641082,North
2023-09-11 19:49:32.000000000,19:49:32.000000,7114.0,412370.2949753,613650.36812213,2.05047521,North
2023-09-11 19:49:45.500000000,19:49:45.500000,7116.0,412370.68705399,613677.99410441,2.04517769,North
2023-09-11 19:49:54.500000000,19:49:54.500000,7117.0,412371.05696367,613696.32764056,2.03635472,North
2023-09-11 19:50:03.500000000,19:50:03.500000,7117.0,412371.0370107,613714.70211604,2.04575505,North
2023-09-11 19:50:13.500000000,19:50:13.500000,7118.0,412371.44850046,613735.07371715,2.04067547,North
2023-09-11 19:50:22.500000000,19:50:22.500000,7119.0,412371.78780928,613753.31885531,2.03180651,North
2023-09-11 19:50:32.000000000,19:50:32.000000,7120.0,412372.17678256,613772.59799749,2.03221315,North
2023-09-11 19:50:44.500000000,19:50:44.500000,7122.0,412372.4383771,613798.01059324,2.03362397,North
2023-09-11 19:50:53.500000000,19:50:53.500000,7122.0,412372.54835378,613816.43307478,2.04365392,North
2023-09-11 19:51:03.000000000,19:51:03.000000,7123.0,412372.53800306,613835.85198576,2.04855825,North
2023-09-11 19:51:15.500000000,19:51:15.500000,7125.0,412372.51411827,613861.44708425,2.05761785,North
2023-09-11 19:51:24.500000000,19:51:24.500000,7125.0,412372.32261432,613879.86030371,2.05066732,North
2023-09-11 19:51:34.500000000,19:51:34.500000,7126.0,412372.06805949,613900.40595991,2.05526623,North
2023-09-11 19:51:44.500000000,19:51:44.500000,7127.0,412371.95898667,613920.96712095,2.05309778,North
2023-09-11 19:51:53.500000000,19:51:53.500000,7128.0,412372.05838472,613939.41165525,2.04962239,North
2023-09-11 19:52:02.500000000,19:52:02.500000,7129.0,412372.24091013,613957.88682348,2.05873118,North
2023-09-11 19:52:15.000000000,19:52:15.000000,7131.0,412372.25583262,613983.55166037,2.05875258,North
2023-09-11 19:52:24.500000000,19:52:24.500000,7131.0,412372.40627985,614003.03717977,2.04958051,North
2023-09-11 19:52:34.000000000,19:52:34.000000,7132.0,412372.60478281,614022.65088636,2.06122158,North
2023-09-11 19:52:43.500000000,19:52:43.500000,7133.0,412372.80570192,614042.23723967,2.06655037,North
2023-09-11 19:52:53.500000000,19:52:53.500000,7134.0,412373.01053949,614062.80907804,2.06357588,North
2023-09-11 19:53:03.000000000,19:53:03.000000,7135.0,412373.11772875,614082.27795393,2.06015878,North
2023-09-11 19:53:15.500000000,19:53:15.500000,7137.0,412373.26847812,614107.94599707,2.05514231,North
2023-09-11 19:53:26.000000000,19:53:26.000000,7138.0,412373.64357406,614129.53245146,2.05327929,North
2023-09-11 19:53:32.500000000,19:53:32.500000,7138.0,412373.86034918,614142.86171038,2.04542272,North
2023-09-11 19:53:45.000000000,19:53:45.000000,7140.0,412374.28486395,614168.62505037,2.05738028,North
2023-09-11 19:53:54.500000000,19:53:54.500000,7140.0,412374.65855539,614188.12631236,2.05493311,North
2023-09-11 19:54:04.000000000,19:54:04.000000,7141.0,412374.91117081,614207.5779153,2.05017326,North
2023-09-11 19:54:14.000000000,19:54:14.000000,7142.0,412375.26416925,614228.09699069,2.0549479,North
2023-09-11 19:54:24.000000000,19:54:24.000000,7143.0,412375.60321775,614248.51931964,2.04403858,North
2023-09-11 19:54:34.500000000,19:54:34.500000,7144.0,412376.0254272,614270.04063617,2.04699662,North
2023-09-11 19:54:44.000000000,19:54:44.000000,7145.0,412376.21998689,614289.58207141,2.05921111,North
2023-09-11 19:54:53.500000000,19:54:53.500000,7146.0,412376.347077,614309.08409129,2.06045035,North
2023-09-11 19:55:06.500000000,19:55:06.500000,7148.0,412376.62337222,614335.80042468,2.05718646,North
2023-09-11 19:55:13.000000000,19:55:13.000000,7148.0,412376.73124492,614349.0959798,2.04973899,North
2023-09-11 19:55:23.000000000,19:55:23.000000,7149.0,412376.99355217,614369.59820567,2.04849526,North
2023-09-11 19:55:36.500000000,19:55:36.500000,7151.0,412377.22236539,614397.20930492,2.04360008,North
2023-09-11 19:55:45.500000000,19:55:45.500000,7152.0,412377.48697839,614415.69034969,2.04905387,North
2023-09-11 19:55:55.500000000,19:55:55.500000,7153.0,412377.87573815,614436.18631755,2.05456974,North
2023-09-11 19:56:05.500000000,19:56:05.500000,7154.0,412378.22385294,614456.6181966,2.05080902,North
2023-09-11 19:56:15.000000000,19:56:15.000000,7155.0,412378.46300077,614475.91870128,2.03253935,North
2023-09-11 19:56:25.500000000,19:56:25.500000,7156.0,412378.86137065,614497.4417287,2.04675692,North
2023-09-11 19:56:35.000000000,19:56:35.000000,7157.0,412378.92649407,614516.90404712,2.04487817,North
2023-09-11 19:56:44.500000000,19:56:44.500000,7157.0,412379.1851942,614536.34781467,2.04687989,North
2023-09-11 19:56:54.000000000,19:56:54.000000,7158.0,412379.52213085,614555.83481609,2.05406584,North
2023-09-11 19:57:03.500000000,19:57:03.500000,7159.0,412379.61448559,614575.22765552,2.05000637,North
2023-09-11 19:57:16.000000000,19:57:16.000000,7161.0,412379.89389976,614600.85493959,2.06260938,North
2023-09-11 19:57:22.500000000,19:57:22.500000,7161.0,412379.98861219,614614.09377302,2.04277281,North
2023-09-11 19:57:36.000000000,19:57:36.000000,7163.0,412380.37487478,614641.75312437,2.04894457,North
2023-09-11 19:57:46.000000000,19:57:46.000000,7164.0,412380.60139537,614662.1301824,2.03616605,North
2023-09-11 19:57:55.500000000,19:57:55.500000,7165.0,412380.80989924,614681.56889166,2.03838618,North
2023-09-11 19:58:05.000000000,19:58:05.000000,7166.0,412381.08346879,614700.94233336,2.04226121,North
2023-09-11 19:58:15.000000000,19:58:15.000000,7167.0,412381.37700963,614721.40163816,2.04913449,North
2023-09-11 19:58:25.000000000,19:58:25.000000,7168.0,412381.57196198,614741.83440603,2.04716518,North
2023-09-11 19:58:35.000000000,19:58:35.000000,7169.0,412381.85796211,614762.18529333,2.03631316,North
2023-09-11 19:58:45.000000000,19:58:45.000000,7170.0,412382.0780046,614782.53219427,2.02883905,North
2023-09-11 19:58:54.500000000,19:58:54.500000,7170.0,412382.32719764,614801.9385816,2.03814798,North
2023-09-11 19:59:03.500000000,19:59:03.500000,7171.0,412382.61432749,614820.2697946,2.04331867,North
2023-09-11 19:59:15.500000000,19:59:15.500000,7173.0,412383.0099498,614844.75971998,2.04643882,North
2023-09-11 19:59:25.000000000,19:59:25.000000,7173.0,412383.34535306,614863.95676817,2.02860672,North
2023-09-11 19:59:34.500000000,19:59:34.500000,7174.0,412383.5863903,614883.11078848,2.01723482,North
2023-09-11 19:59:44.000000000,19:59:44.000000,7175.0,412383.81941563,614902.27884687,2.0175564,North
2023-09-11 19:59:56.500000000,19:59:56.500000,7177.0,412384.08010313,614927.52532209,2.02425328,North
2023-09-11 20:00:03.000000000,20:00:03.000000,7177.0,412384.26442344,614940.58436789,2.01465621,North
2023-09-11 20:00:15.500000000,20:00:15.500000,7179.0,412384.39333424,614965.76042761,2.00445524,North
2023-09-11 20:00:25.500000000,20:00:25.500000,7180.0,412384.57087181,614985.62739195,1.97399088,North
2023-09-11 20:00:35.500000000,20:00:35.500000,7181.0,412384.7500499,615005.57028821,1.97882856,North
2023-09-11 20:00:45.500000000,20:00:45.500000,7182.0,412384.91422059,615025.57222416,2.00514143,North
2023-09-11 20:00:54.500000000,20:00:54.500000,7182.0,412384.9771816,615043.20444348,1.97116779,North
2023-09-11 20:01:03.500000000,20:01:03.500000,7183.0,412385.13753064,615060.85901501,1.99277624,North
2023-09-11 20:01:13.000000000,20:01:13.000000,7184.0,412385.28868085,615079.36354306,1.9586114,North
2023-09-11 20:01:25.500000000,20:01:25.500000,7186.0,412385.45330152,615103.84191182,1.95682232,North
