Unnamed: 0,Unnamed: 1,Unnamed: 2,V1 Easting,V1 Northing,V1 Bottom Speed,Area
2023-09-16 04:50:06.146800896,04:50:06.146801,1735.0,415044.48444136,612906.39822615,2.34842739,North
2023-09-16 04:50:13.101798912,04:50:13.101799,1736.0,415044.6154024,612922.72891654,2.34743296,North
2023-09-16 04:50:27.305798912,04:50:27.305799,1737.0,415044.67298681,612956.07535971,2.35065585,North
2023-09-16 04:50:38.000000000,04:50:38.000000,1738.0,415044.7423959,612981.2044052,2.34964885,North
2023-09-16 04:50:48.611799040,04:50:48.611799,1739.0,415044.81284816,613006.1935645,2.36040579,North
2023-09-16 04:50:59.500000000,04:50:59.500000,1741.0,415044.89386227,613031.772235,2.35285901,North
2023-09-16 04:51:09.917798912,04:51:09.917799,1742.0,415045.39262286,613056.01244458,2.32887239,North
2023-09-16 04:51:17.019799040,04:51:17.019799,1742.0,415044.90938136,613072.45012387,2.32453125,North
2023-09-16 04:51:27.500000000,04:51:27.500000,1743.0,415043.66432687,613096.56490048,2.31201838,North
2023-09-16 04:51:38.325798912,04:51:38.325799,1744.0,415043.97397515,613121.14927014,2.27418425,North
2023-09-16 04:51:48.500000000,04:51:48.500000,1745.0,415043.6866655,613143.42172345,2.22236996,North
2023-09-16 04:51:59.631799040,04:51:59.631799,1747.0,415043.36693147,613166.51522931,2.11245876,North
2023-09-16 04:52:06.733798912,04:52:06.733799,1747.0,415043.41447344,613181.18893822,2.08567896,North
2023-09-16 04:52:17.000000000,04:52:17.000000,1748.0,415043.38589818,613202.06348046,2.08409076,North
2023-09-16 04:52:28.039799040,04:52:28.039799,1749.0,415043.13400001,613223.67724999,1.98967006,North
2023-09-16 04:52:37.500000000,04:52:37.500000,1750.0,415043.10472521,613242.19670686,1.95379017,North
2023-09-16 04:52:47.500000000,04:52:47.500000,1751.0,415043.08900171,613261.45158204,1.93573139,North
2023-09-16 04:52:57.500000000,04:52:57.500000,1752.0,415043.04564328,613280.68248185,1.92376247,North
2023-09-16 04:53:07.000000000,04:53:07.000000,1753.0,415043.1833254,613298.56435021,1.89942198,North
2023-09-16 04:53:17.000000000,04:53:17.000000,1754.0,415043.16991314,613317.47995194,1.91223456,North
2023-09-16 04:53:29.500000000,04:53:29.500000,1756.0,415043.26610806,613341.04811677,1.90607357,North
2023-09-16 04:53:38.500000000,04:53:38.500000,1756.0,415043.36414153,613357.54349526,1.85245372,North
2023-09-16 04:53:47.500000000,04:53:47.500000,1757.0,415043.42256376,613374.14458092,1.83917435,North
2023-09-16 04:53:57.500000000,04:53:57.500000,1758.0,415043.58367754,613392.5826722,1.84287148,North
2023-09-16 04:54:09.500000000,04:54:09.500000,1760.0,415043.7612732,613414.50192998,1.82601697,North
2023-09-16 04:54:19.000000000,04:54:19.000000,1761.0,415043.83229262,613431.80919621,1.83124165,North
2023-09-16 04:54:29.000000000,04:54:29.000000,1761.0,415044.07878741,613449.8115804,1.82227449,North
2023-09-16 04:54:39.000000000,04:54:39.000000,1763.0,415044.25960319,613467.60977528,1.79092737,North
2023-09-16 04:54:49.000000000,04:54:49.000000,1764.0,415044.47300865,613485.3998296,1.77755149,North
2023-09-16 04:54:59.000000000,04:54:59.000000,1765.0,415044.61887911,613503.1159055,1.7717068,North
2023-09-16 04:55:08.500000000,04:55:08.500000,1765.0,415044.78064537,613519.9454839,1.77548336,North
