Unnamed: 0,Unnamed: 1,Unnamed: 2,V1 Easting,V1 Northing,V1 Bottom Speed,Area
2023-09-08 11:15:52.157798912,11:15:52.157799,4043.0,410339.37285553,612905.36326264,2.35297511,North
2023-09-08 11:16:03.000000000,11:16:03.000000,4044.0,410339.48343019,612930.86547897,2.35310999,North
2023-09-08 11:16:13.629800192,11:16:13.629800,4045.0,410339.5833337,612955.83395432,2.34786222,North
2023-09-08 11:16:24.000000000,11:16:24.000000,4047.0,410339.58586456,612980.31946991,2.35882404,North
2023-09-08 11:16:34.500000000,11:16:34.500000,4048.0,410339.7636922,613005.1579213,2.36580069,North
2023-09-08 11:16:42.258800128,11:16:42.258800,4048.0,410339.9707233,613023.52528427,2.36374179,North
2023-09-08 11:16:52.500000000,11:16:52.500000,4049.0,410340.15742201,613047.84292648,2.37814251,North
2023-09-08 11:17:03.730798848,11:17:03.730799,4050.0,410340.38865867,613074.36057137,2.36506149,North
2023-09-08 11:17:14.500000000,11:17:14.500000,4052.0,410340.51808588,613099.7932267,2.35810735,North
2023-09-08 11:17:22.000000000,11:17:22.000000,4052.0,410340.56121584,613117.57986305,2.36970951,North
2023-09-08 11:17:32.359800064,11:17:32.359800,4053.0,410340.79734413,613142.00146149,2.36146866,North
2023-09-08 11:17:43.500000000,11:17:43.500000,4054.0,410340.42291392,613168.12150047,2.35152371,North
2023-09-08 11:17:53.831799040,11:17:53.831799,4055.0,410339.97627429,613192.24311493,2.33946847,North
2023-09-08 11:18:04.500000000,11:18:04.500000,4057.0,410340.29987587,613217.100924,2.34279098,North
2023-09-08 11:18:15.000000000,11:18:15.000000,4058.0,410340.03505005,613241.20411537,2.30503225,North
2023-09-08 11:18:24.000000000,11:18:24.000000,4059.0,410339.94626297,613261.40559433,2.26557426,North
2023-09-08 11:18:34.000000000,11:18:34.000000,4060.0,410340.13258623,613283.65783992,2.25609268,North
2023-09-08 11:18:43.500000000,11:18:43.500000,4060.0,410340.22862323,613304.12504306,2.18117434,North
2023-09-08 11:18:52.500000000,11:18:52.500000,4061.0,410340.34973753,613323.49244418,2.15163615,North
2023-09-08 11:19:04.500000000,11:19:04.500000,4063.0,410340.59691035,613348.57737079,2.09401694,North
2023-09-08 11:19:14.500000000,11:19:14.500000,4064.0,410340.71429049,613369.09662929,2.06030532,North
2023-09-08 11:19:24.500000000,11:19:24.500000,4065.0,410340.89652049,613389.47392383,2.04331092,North
2023-09-08 11:19:33.500000000,11:19:33.500000,4065.0,410341.06736209,613407.80361095,2.05777089,North
2023-09-08 11:19:42.500000000,11:19:42.500000,4066.0,410341.17405491,613425.64929309,2.00336487,North
