Unnamed: 0,Unnamed: 1,Unnamed: 2,V1 Easting,V1 Northing,V1 Bottom Speed,Area
2023-09-07 22:01:33.347800064,22:01:33.347800,7914.0,422584.88945574,531022.04012688,2.28435859,South
2023-09-07 22:01:44.500000000,22:01:44.500000,7915.0,422584.87233655,530996.54352005,2.28664319,South
2023-09-07 22:01:55.390799104,22:01:55.390799,7917.0,422584.81156117,530971.61384209,2.28826226,South
2023-09-07 22:02:06.500000000,22:02:06.500000,7918.0,422584.95892801,530946.19341477,2.29089249,South
2023-09-07 22:02:16.500000000,22:02:16.500000,7919.0,422585.03380742,530923.33211716,2.28389253,South
2023-09-07 22:02:24.781799936,22:02:24.781800,7919.0,422584.90586757,530904.34612282,2.29662065,South
2023-09-07 22:02:32.128798976,22:02:32.128799,7920.0,422584.98532969,530887.60182042,2.28382466,South
2023-09-07 22:02:45.500000000,22:02:45.500000,7922.0,422585.08365843,530857.04919095,2.28368959,South
2023-09-07 22:02:54.171799040,22:02:54.171799,7922.0,422585.147562,530837.21628613,2.28403501,South
2023-09-07 22:03:05.500000000,22:03:05.500000,7924.0,422585.15691805,530811.29849095,2.28849557,South
2023-09-07 22:03:16.214798848,22:03:16.214799,7925.0,422585.22639023,530786.7909512,2.28499511,South
2023-09-07 22:03:23.562799104,22:03:23.562799,7925.0,422585.29720668,530769.94420285,2.29071959,South
2023-09-07 22:03:34.500000000,22:03:34.500000,7926.0,422585.43223608,530744.90968747,2.28526081,South
2023-09-07 22:03:45.605798912,22:03:45.605799,7928.0,422585.58925351,530719.75338788,2.26414687,South
2023-09-07 22:03:56.000000000,22:03:56.000000,7929.0,422585.72030801,530696.95879025,2.20584991,South
2023-09-07 22:04:02.500000000,22:04:02.500000,7929.0,422585.84490649,530682.88766045,2.18875269,South
2023-09-07 22:04:15.500000000,22:04:15.500000,7931.0,422586.04423766,530654.99161477,2.1654466,South
2023-09-07 22:04:24.500000000,22:04:24.500000,7931.0,422586.2652448,530635.44157929,2.19371074,South
2023-09-07 22:04:34.500000000,22:04:34.500000,7932.0,422586.40069637,530613.92183442,2.16402099,South
2023-09-07 22:04:44.500000000,22:04:44.500000,7933.0,422586.54201353,530592.40958542,2.14601286,South
2023-09-07 22:04:54.500000000,22:04:54.500000,7934.0,422586.67977097,530571.12801499,2.12911016,South
2023-09-07 22:05:03.500000000,22:05:03.500000,7935.0,422586.68382721,530552.06100983,2.1264672,South
