Unnamed: 0,Unnamed: 1,Unnamed: 2,V1 Easting,V1 Northing,V1 Bottom Speed,Area
2023-09-19 21:11:29.097800960,21:11:29.097801,7607.0,429979.58597173,531055.14942811,2.4720056,South
2023-09-19 21:11:41.846800128,21:11:41.846800,7608.0,429979.42339753,531023.82192681,2.45722723,South
2023-09-19 21:11:55.000000000,21:11:55.000000,7610.0,429979.38264805,530991.22970269,2.47670302,South
2023-09-19 21:12:05.000000000,21:12:05.000000,7611.0,429979.40891167,530966.51761506,2.473115,South
2023-09-19 21:12:15.213798912,21:12:15.213799,7612.0,429979.35161598,530941.33458397,2.46920037,South
2023-09-19 21:12:25.000000000,21:12:25.000000,7613.0,429979.494737,530917.26608346,2.45773924,South
2023-09-19 21:12:35.234800128,21:12:35.234800,7614.0,429979.22924841,530892.4064872,2.43445547,South
2023-09-19 21:12:45.000000000,21:12:45.000000,7615.0,429978.17895591,530868.84594986,2.42562054,South
2023-09-19 21:12:55.254800128,21:12:55.254800,7616.0,429977.58452344,530844.17537758,2.41827872,South
2023-09-19 21:13:05.000000000,21:13:05.000000,7617.0,429976.81126768,530820.50624726,2.42596624,South
2023-09-19 21:13:15.274800128,21:13:15.274800,7618.0,429975.52965993,530795.39100525,2.44100834,South
2023-09-19 21:13:25.000000000,21:13:25.000000,7619.0,429974.40791089,530771.57489274,2.44953522,South
2023-09-19 21:13:35.295799040,21:13:35.295799,7620.0,429973.07475311,530746.31590149,2.45469979,South
2023-09-19 21:13:45.000000000,21:13:45.000000,7621.0,429971.71834565,530722.43858195,2.46044622,South
2023-09-19 21:13:55.000000000,21:13:55.000000,7622.0,429970.59396017,530697.84112597,2.46013971,South
2023-09-19 21:14:05.000000000,21:14:05.000000,7623.0,429969.39244736,530673.17827273,2.46878849,South
2023-09-19 21:14:15.000000000,21:14:15.000000,7624.0,429968.20462538,530648.41956187,2.47582869,South
2023-09-19 21:14:24.500000000,21:14:24.500000,7624.0,429967.11929918,530624.9773984,2.469369,South
2023-09-19 21:14:33.500000000,21:14:33.500000,7625.0,429966.04436243,530602.81239558,2.46448727,South
2023-09-19 21:14:43.500000000,21:14:43.500000,7626.0,429964.67215777,530578.1121564,2.47301218,South
2023-09-19 21:14:53.500000000,21:14:53.500000,7627.0,429963.17095924,530553.4694028,2.47416827,South
