,,,V1 Easting,V1 Northing,V1 Bottom Speed
1693527048.500000,00:10:48.500000,63,417634.75383508,619202.04411860,2.42681894
1693527058.000000,00:10:58.000000,64,417639.43798196,619179.77629252,2.40578418
1693527068.000000,00:11:08.000000,65,417644.44753682,619156.32619448,2.39602934
1693527078.000000,00:11:18.000000,66,417649.30799329,619132.82154246,2.39826172
1693527088.000000,00:11:28.000000,67,417654.27798497,619109.29097911,2.40115652
1693527100.500000,00:11:40.500000,69,417660.41003120,619079.89984484,2.39778127
1693527109.500000,00:11:49.500000,70,417664.64935004,619058.63787242,2.41533245
1693527119.500000,00:11:59.500000,71,417669.31350124,619035.18028803,2.39821075
1693527129.500000,00:12:09.500000,72,417674.06225764,619011.72814532,2.39372866
1693527139.500000,00:12:19.500000,73,417678.64680612,618988.22984286,2.39688894
1693527149.500000,00:12:29.500000,74,417683.21611678,618964.73676844,2.39839051
1693527158.500000,00:12:38.500000,74,417687.55942189,618943.77114840,2.38700909
1693527168.500000,00:12:48.500000,75,417692.41778218,618920.48057337,2.39121932
1693527177.500000,00:12:57.500000,76,417696.77741754,618899.47677203,2.38424918
1693527187.000000,00:13:07.000000,77,417701.45218026,618877.28572627,2.38625636
1693527200.000000,00:13:20.000000,79,417707.41999948,618846.89706011,2.38310796
1693527210.000000,00:13:30.000000,80,417712.00452575,618823.53770049,2.38091079
1693527220.000000,00:13:40.000000,81,417716.41929588,618800.10842116,2.38204244
1693527230.000000,00:13:50.000000,82,417720.71895847,618776.67885573,2.38133082
1693527240.000000,00:14:00.000000,83,417725.21798000,618753.36093314,2.37835203
1693527246.500000,00:14:06.500000,83,417728.20927223,618738.19140513,2.38021401
1693527259.500000,00:14:19.500000,85,417733.49044165,618707.80442889,2.37442945
1693527269.000000,00:14:29.000000,86,417737.63325056,618685.63218196,2.36894164
1693527279.000000,00:14:39.000000,87,417742.00430044,618662.19900210,2.37647250
1693527288.500000,00:14:48.500000,87,417746.24039587,618639.99064715,2.38923114
1693527298.000000,00:14:58.000000,88,417750.37968907,618617.97168239,2.37082526
1693527308.000000,00:15:08.000000,89,417754.47089371,618594.63721736,2.36604673
1693527318.000000,00:15:18.000000,90,417758.98025641,618571.29139026,2.37412427
1693527328.000000,00:15:28.000000,91,417763.04392561,618547.81610377,2.38274438
1693527337.500000,00:15:37.500000,92,417767.01856145,618525.55578120,2.38291713
1693527350.500000,00:15:50.500000,94,417772.46288165,618495.00868495,2.39020580
1693527357.000000,00:15:57.000000,94,417774.93474898,618479.75817569,2.38318318
1693527367.000000,00:16:07.000000,95,417779.22371325,618456.24335940,2.38469620
1693527377.000000,00:16:17.000000,96,417783.66369089,618432.69505008,2.39272036
1693527390.500000,00:16:30.500000,98,417789.34710869,618400.92401393,2.39672616
1693527399.500000,00:16:39.500000,99,417793.13162598,618379.73179706,2.39780354
1693527409.500000,00:16:49.500000,100,417797.40033080,618356.25222779,2.39371782
1693527418.500000,00:16:58.500000,100,417801.21808316,618335.09197236,2.38930791
1693527428.500000,00:17:08.500000,101,417805.41070582,618311.54478646,2.38884270
1693527438.500000,00:17:18.500000,102,417809.55206229,618287.99019814,2.38738242
1693527448.500000,00:17:28.500000,103,417813.59641148,618264.36555672,2.39416821
1693527457.500000,00:17:37.500000,104,417817.44210865,618243.08394814,2.40945530
1693527467.500000,00:17:47.500000,105,417821.77732612,618219.48254014,2.40656973
1693527476.500000,00:17:56.500000,106,417825.80863001,618198.19429971,2.40700185
1693527490.000000,00:18:10.000000,108,417831.60830833,618166.23863602,2.40250884
1693527500.000000,00:18:20.000000,109,417836.25001575,618142.69881249,2.39646908
1693527506.500000,00:18:26.500000,109,417839.11849858,618127.18069363,2.42249358
1693527519.500000,00:18:39.500000,111,417844.73655869,618096.44971944,2.41095888
1693527529.064628,00:18:49.064628,112,417848.83500506,618073.74284268,2.41910677
1693527539.000000,00:18:59.000000,113,417852.95415666,618050.19038487,2.40863944
1693527549.000000,00:19:09.000000,114,417857.05808713,618026.48717786,2.40291219
1693527558.500000,00:19:18.500000,114,417861.26711108,618003.97757626,2.40710132
1693527568.000000,00:19:28.000000,115,417865.38318564,617981.44963933,2.40927276
1693527580.500000,00:19:40.500000,117,417871.05281331,617951.88374425,2.41305577
1693527590.500000,00:19:50.500000,118,417875.44730975,617928.25243283,2.41401136
1693527599.500000,00:19:59.500000,118,417879.81162240,617907.15387822,2.39641209
1693527609.500000,00:20:09.500000,119,417884.37060093,617883.68666644,2.38993031
1693527618.500000,00:20:18.500000,120,417888.51509070,617862.50166888,2.39098835
1693527628.000000,00:20:28.000000,121,417893.15109467,617840.14694018,2.40636557
1693527638.000000,00:20:38.000000,122,417897.87237763,617816.60207172,2.41555575
1693527651.000000,00:20:51.000000,124,417903.83125471,617785.94962306,2.40978267
1693527658.000000,00:20:58.000000,124,417907.01388811,617769.43536372,2.40413016
1693527668.000000,00:21:08.000000,125,417911.73829912,617745.99962993,2.38845845
1693527681.500000,00:21:21.500000,127,417917.72005152,617714.11745448,2.40232646
1693527688.000000,00:21:28.000000,127,417920.56811451,617698.72808070,2.41057498
1693527700.500000,00:21:40.500000,129,417926.02936863,617669.39730830,2.38332531
1693527709.500000,00:21:49.500000,129,417929.88376736,617648.02482982,2.41632678
1693527721.500000,00:22:01.500000,131,417934.90087675,617619.62335582,2.40517951
1693527728.000000,00:22:08.000000,131,417937.69091057,617604.23925109,2.40535050
1693527740.500000,00:22:20.500000,133,417943.54031061,617574.70100875,2.40405632
1693527749.500000,00:22:29.500000,133,417947.67927622,617553.43802543,2.41051711
1693527758.500000,00:22:38.500000,134,417951.92073702,617532.31799216,2.40546812
1693527768.500000,00:22:48.500000,135,417956.77228092,617508.83275123,2.39766782
1693527780.500000,00:23:00.500000,137,417962.17327952,617480.52744384,2.40234169
1693527790.500000,00:23:10.500000,138,417966.72379708,617456.98145003,2.40177153
1693527799.500000,00:23:19.500000,138,417970.88445496,617435.87954803,2.38450128
1693527809.500000,00:23:29.500000,139,417975.44442753,617412.34359325,2.39751615
1693527819.000000,00:23:39.000000,140,417980.02057032,617390.09178127,2.40050507
1693527828.500000,00:23:48.500000,141,417984.51886706,617367.95413173,2.38630153
1693527838.500000,00:23:58.500000,142,417989.08978753,617344.54567302,2.38388668
1693527848.500000,00:24:08.500000,143,417993.84382205,617321.26430286,2.37006466
1693527861.000000,00:24:21.000000,145,417999.56624989,617291.99488605,2.38137365
1693527870.500000,00:24:30.500000,146,418004.06307845,617269.70024074,2.40026670
1693527880.500000,00:24:40.500000,147,418008.66246752,617246.31758083,2.38911913
1693527887.500000,00:24:47.500000,147,418011.94703130,617230.05831302,2.37254363
1693527900.000000,00:25:00.000000,149,418017.66952781,617200.73481144,2.37830267
1693527909.500000,00:25:09.500000,149,418022.17151813,617178.42173351,2.39129868
1693527919.000000,00:25:19.000000,150,418026.43850975,617156.14684833,2.39273438
1693527929.000000,00:25:29.000000,151,418030.82001094,617132.62854541,2.39550499
1693527941.500000,00:25:41.500000,153,418036.40474443,617103.34074558,2.38897406
1693527948.000000,00:25:48.000000,153,418039.43511991,617088.18502010,2.38336436
1693527958.000000,00:25:58.000000,154,418044.06149082,617064.79691852,2.38115600
1693527968.000000,00:26:08.000000,155,418048.62549762,617041.37006153,2.38785724
1693527981.500000,00:26:21.500000,157,418054.57145815,617009.74861873,2.38085120
1693527990.500000,00:26:30.500000,158,418058.56069355,616988.64345516,2.38536912
1693527999.500000,00:26:39.500000,158,418062.78989391,616967.58139003,2.39824676
1693528009.500000,00:26:49.500000,159,418067.25164966,616944.29858140,2.37382781
1693528019.500000,00:26:59.500000,160,418071.84398155,616920.98788765,2.37712041
1693528028.500000,00:27:08.500000,161,418075.99402217,616900.05357865,2.36805810
1693528040.500000,00:27:20.500000,163,418081.37874774,616872.05365494,2.37766681
1693528050.500000,00:27:30.500000,164,418085.70203094,616848.81953171,2.36126946
1693528060.000000,00:27:40.000000,165,418089.71031408,616826.63865593,2.37599096
1693528069.000000,00:27:49.000000,165,418093.16315703,616805.53259018,2.37545666
1693528078.500000,00:27:58.500000,166,418097.04655485,616783.21546677,2.38177208
1693528091.000000,00:28:11.000000,168,418102.17592077,616753.82743958,2.38397101
1693528100.500000,00:28:20.500000,169,418106.15902500,616731.33498314,2.40250555
1693528109.500000,00:28:29.500000,169,418110.00032572,616710.09723977,2.40146989
1693528118.500000,00:28:38.500000,170,418113.81239919,616688.88640145,2.40525170
1693528128.500000,00:28:48.500000,171,418118.21208744,616665.34468583,2.39405972
1693528140.500000,00:29:00.500000,173,418123.43079166,616636.93924645,2.40873991
1693528150.000000,00:29:10.000000,174,418127.64520530,616614.48365334,2.40651943
1693528160.000000,00:29:20.000000,175,418132.04773788,616590.78784684,2.40586163
1693528169.500000,00:29:29.500000,175,418136.00597672,616568.17539719,2.41099704
1693528179.500000,00:29:39.500000,176,418140.44779162,616544.44048813,2.41790651
1693528189.500000,00:29:49.500000,177,418144.45744996,616520.68196419,2.40932583
1693528199.000000,00:29:59.000000,178,418148.45695858,616498.16535882,2.40818037
1693528208.500000,00:30:08.500000,179,418152.54548019,616475.61745185,2.41019715
1693528221.000000,00:30:21.000000,181,418157.75977176,616446.05956382,2.40034564
1693528230.500000,00:30:30.500000,182,418161.80784553,616423.50846786,2.41156372
1693528237.500000,00:30:37.500000,182,418164.99511688,616406.95673865,2.40733596
1693528250.500000,00:30:50.500000,184,418170.80589979,616376.08639449,2.41437851
1693528260.500000,00:31:00.500000,185,418175.49747055,616352.44888038,2.40908072
1693528269.500000,00:31:09.500000,185,418179.63284700,616331.22245521,2.40341466
1693528278.500000,00:31:18.500000,186,418183.69835012,616309.93189162,2.40534835
1693528290.500000,00:31:30.500000,188,418189.18496769,616281.54621429,2.40989886
1693528299.500000,00:31:39.500000,188,418193.30963724,616260.23334807,2.41655437
1693528309.500000,00:31:49.500000,189,418198.00194758,616236.53487701,2.41267697
1693528318.500000,00:31:58.500000,190,418202.22356527,616215.30418700,2.40869437
1693528328.000000,00:32:08.000000,191,418206.85460394,616192.95189017,2.40431295
1693528340.500000,00:32:20.500000,193,418212.71731680,616163.49179572,2.40179168
1693528350.500000,00:32:30.500000,194,418217.36266487,616139.76927871,2.41702709
1693528359.500000,00:32:39.500000,194,418221.83885687,616118.51822394,2.42831129
1693528369.500000,00:32:49.500000,195,418226.30902451,616094.94041366,2.40382115
1693528381.500000,00:33:01.500000,197,418231.72559135,616066.49656028,2.41544323
1693528388.000000,00:33:08.000000,197,418234.79113334,616051.19746417,2.40507435
1693528400.500000,00:33:20.500000,199,418240.55759709,616021.59998340,2.40722342
1693528409.500000,00:33:29.500000,199,418244.71431645,616000.29711207,2.41866935
1693528419.500000,00:33:39.500000,200,418249.34775742,615976.68784388,2.41035403
1693528428.500000,00:33:48.500000,201,418253.49469860,615955.36761912,2.41130226
1693528439.500000,00:33:59.500000,202,418258.57623776,615929.37429674,2.40492886
1693528449.500000,00:34:09.500000,203,418263.21505221,615905.74684389,2.40455060
1693528458.500000,00:34:18.500000,204,418267.18003424,615884.37380656,2.42363958
1693528468.500000,00:34:28.500000,205,418271.38141449,615860.69939288,2.41501832
1693528478.500000,00:34:38.500000,206,418275.52052983,615836.92082270,2.41490195
1693528490.500000,00:34:50.500000,208,418280.66544493,615808.36679705,2.41541723
1693528499.500000,00:34:59.500000,208,418284.51263006,615786.82768305,2.42646245
1693528509.000000,00:35:09.000000,209,418288.80147322,615764.25762995,2.42110979
1693528518.500000,00:35:18.500000,210,418293.00257977,615741.64275797,2.42775224
1693528528.500000,00:35:28.500000,211,418297.39717158,615717.86506708,2.42915131
1693528538.500000,00:35:38.500000,212,418301.85501917,615694.08293017,2.42150755
1693528551.000000,00:35:51.000000,214,418307.65832957,615664.36881121,2.42612111
1693528561.000000,00:36:01.000000,215,418312.16818674,615640.60397395,2.42505342
1693528571.000000,00:36:11.000000,216,418316.50230320,615616.70234927,2.42484790
1693528580.500000,00:36:20.500000,217,418320.81887348,615594.01125773,2.43056558
1693528590.000000,00:36:30.000000,218,418325.05477770,615571.33200510,2.43385793
1693528600.000000,00:36:40.000000,219,418329.54625138,615547.46999033,2.43641400
1693528610.000000,00:36:50.000000,220,418334.22963021,615523.61699441,2.43569738
1693528619.500000,00:36:59.500000,220,418338.58176444,615500.93026307,2.43682666
1693528629.000000,00:37:09.000000,221,418342.92482731,615478.35130265,2.42303213
1693528641.500000,00:37:21.500000,223,418348.74476645,615448.51453927,2.42750950
1693528648.000000,00:37:28.000000,223,418351.74270651,615432.98140958,2.44058351
1693528658.000000,00:37:38.000000,224,418356.49493525,615409.23218015,2.42870375
1693528668.000000,00:37:48.000000,225,418361.09270260,615385.47956708,2.42586039
1693528681.500000,00:38:01.500000,227,418367.48368380,615353.38892987,2.42728455
1693528688.000000,00:38:08.000000,227,418370.49500892,615337.91864064,2.42634636
1693528700.500000,00:38:20.500000,229,418376.05816314,615308.09832052,2.42789019
1693528710.500000,00:38:30.500000,230,418380.39393613,615284.27601484,2.42801666
1693528720.500000,00:38:40.500000,231,418384.89317796,615260.43379644,2.42616927
1693528730.500000,00:38:50.500000,232,418389.25509594,615236.54629567,2.42737116
1693528740.000000,00:39:00.000000,233,418393.36128042,615213.83431485,2.42968802
1693528749.500000,00:39:09.500000,233,418397.59770057,615191.17832807,2.42501028
1693528759.500000,00:39:19.500000,234,418402.01975200,615167.35028699,2.42654879
1693528769.000000,00:39:29.000000,235,418406.45500085,615144.85821203,2.41681380
1693528778.000000,00:39:38.000000,236,418410.48214767,615123.53450826,2.41187843
1693528791.000000,00:39:51.000000,238,418416.18310878,615092.56474164,2.42470695
1693528800.500000,00:40:00.500000,239,418420.49432943,615069.93835119,2.42471737
1693528810.000000,00:40:10.000000,240,418424.72661217,615047.27697830,2.42590192
1693528819.500000,00:40:19.500000,240,418429.01553162,615024.60878258,2.42887250
1693528829.000000,00:40:29.000000,241,418433.29266365,615001.97598724,2.42887520
1693528838.500000,00:40:38.500000,242,418437.70306357,614979.30724792,2.43148961
1693528850.500000,00:40:50.500000,244,418443.16033657,614950.68259697,2.42783640
1693528859.500000,00:40:59.500000,244,418447.23501595,614929.19386559,2.42916528
1693528869.500000,00:41:09.500000,245,418451.72846373,614905.34972076,2.42597262
1693528879.000000,00:41:19.000000,246,418456.22202643,614882.69548683,2.43463850
1693528888.500000,00:41:28.500000,247,418460.66875656,614860.06704979,2.42875211
1693528898.500000,00:41:38.500000,248,418465.10010489,614836.20902328,2.42597929
1693528908.500000,00:41:48.500000,249,418469.61532648,614812.31305771,2.42793967
1693528918.500000,00:41:58.500000,250,418474.10175665,614788.35710793,2.43326383
1693528928.500000,00:42:08.500000,251,418478.60988768,614764.30247765,2.45372134
1693528941.500000,00:42:21.500000,253,418484.51809080,614733.11609726,2.44623042
1693528951.500000,00:42:31.500000,254,418489.14372643,614709.09909134,2.45234864
1693528961.000000,00:42:41.000000,255,418493.63586624,614686.42389755,2.44001829
1693528970.500000,00:42:50.500000,255,418498.05134304,614663.85346489,2.42379998
1693528981.500000,00:43:01.500000,257,418502.84546049,614637.80425529,2.40975291
1693528991.500000,00:43:11.500000,258,418507.00337656,614614.34798889,2.39597685
1693529000.500000,00:43:20.500000,258,418510.49905308,614593.25101738,2.38536098
1693529010.000000,00:43:30.000000,259,418514.25262168,614570.93559653,2.39137349
1693529019.000000,00:43:39.000000,260,418517.57485440,614549.83732993,2.38129055
1693529031.500000,00:43:51.500000,262,418522.39540818,614520.47974020,2.37685318
1693529040.500000,00:44:00.500000,262,418525.77929452,614499.33925253,2.37806009
1693529050.500000,00:44:10.500000,263,418529.31146386,614475.82852370,2.37784919
1693529063.000000,00:44:23.000000,265,418533.87080339,614446.56955344,2.36629338
1693529072.000000,00:44:32.000000,266,418536.94181207,614425.58037192,2.35947111
1693529081.500000,00:44:41.500000,266,418540.20352104,614403.42204672,2.35493478
1693529091.000000,00:44:51.000000,267,418543.29407337,614381.25949294,2.35358090
1693529100.500000,00:45:00.500000,268,418546.17473868,614359.04120833,2.35928428
1693529112.500000,00:45:12.500000,270,418549.51038411,614331.05905920,2.35017832
1693529122.000000,00:45:22.000000,271,418552.10585740,614308.91968161,2.34687214
1693529131.500000,00:45:31.500000,271,418554.55826500,614286.81722456,2.34631287
1693529140.500000,00:45:40.500000,272,418556.86934879,614265.96424490,2.33710065
1693529150.500000,00:45:50.500000,273,418559.25103834,614242.75320822,2.32834717
1693529163.000000,00:46:03.000000,275,418562.26406243,614213.71463973,2.33240487
1693529172.000000,00:46:12.000000,275,418564.61206344,614192.97090537,2.31838883
1693529181.500000,00:46:21.500000,276,418567.06606749,614170.96812064,2.33227642
1693529194.000000,00:46:34.000000,278,418569.99411634,614142.34310156,2.30553790
1693529203.500000,00:46:43.500000,279,418571.90997365,614120.55641753,2.30456198
1693529213.000000,00:46:53.000000,280,418573.63370049,614098.76539144,2.30868929
1693529223.500000,00:47:03.500000,281,418575.43471563,614074.83527097,2.29248058
1693529233.000000,00:47:13.000000,282,418576.94829071,614053.21969137,2.27994549
1693529242.500000,00:47:22.500000,282,418578.59832108,614031.60291013,2.28147992
1693529251.500000,00:47:31.500000,283,418579.87774337,614011.15938863,2.28071669
1693529264.000000,00:47:44.000000,285,418580.69368667,613982.89945707,2.27297833
1693529274.000000,00:47:54.000000,286,418580.59968686,613960.62309942,2.24031113
1693529280.500000,00:48:00.500000,286,418580.26170081,613946.19222745,2.22509734
1693529294.000000,00:48:14.000000,288,418579.24420088,613916.17042646,2.22654997
1693529304.000000,00:48:24.000000,289,418578.25789654,613893.76664838,2.23815639
1693529313.500000,00:48:33.500000,290,418577.50268823,613872.20541295,2.26149786
1693529323.000000,00:48:43.000000,291,418576.59355890,613850.40489492,2.29937436
1693529333.000000,00:48:53.000000,292,418575.79569131,613827.65210256,2.27418288
1693529342.500000,00:49:02.500000,292,418575.25589633,613805.82806310,2.29564641
1693529351.500000,00:49:11.500000,293,418574.71972292,613785.01971158,2.31292847
1693529361.500000,00:49:21.500000,294,418574.14934843,613761.92456731,2.31409418
1693529371.000000,00:49:31.000000,295,418573.53775167,613740.00712690,2.29905048
1693529384.500000,00:49:44.500000,297,418573.03568208,613708.50161085,2.32532512
1693529391.000000,00:49:51.000000,297,418572.80690005,613693.33807954,2.33681842
1693529403.500000,00:50:03.500000,299,418572.09754464,613664.27621278,2.32980327
1693529412.500000,00:50:12.500000,299,418571.66926327,613643.23972010,2.34168366
1693529422.000000,00:50:22.000000,300,418571.12497493,613621.07546877,2.33871229
1693529432.000000,00:50:32.000000,301,418570.81894430,613597.63070749,2.34079375
1693529441.500000,00:50:41.500000,302,418570.42831313,613575.28060221,2.35152402
1693529453.500000,00:50:53.500000,304,418569.94837322,613547.19396280,2.34272383
1693529463.000000,00:51:03.000000,305,418569.58336979,613524.94136881,2.34648689
1693529472.500000,00:51:12.500000,305,418569.31839474,613502.71307444,2.34535432
1693529482.500000,00:51:22.500000,306,418569.53147335,613479.31562304,2.28544668
1693529494.500000,00:51:34.500000,308,418570.72008545,613450.74001192,2.38470853
1693529500.500000,00:51:40.500000,308,418571.50599296,613436.43342470,2.40145309
1693529513.500000,00:51:53.500000,310,418573.56664617,613405.72667383,2.38080479
1693529523.500000,00:52:03.500000,311,418575.43374319,613382.27462648,2.36002183
1693529533.500000,00:52:13.500000,312,418577.20282943,613358.89969324,2.35731342
1693529543.500000,00:52:23.500000,313,418578.55333883,613335.63960718,2.33558382
1693529552.500000,00:52:32.500000,313,418579.49393536,613314.59401392,2.34913891
1693529562.000000,00:52:42.000000,314,418580.35289199,613292.66687464,2.32345574
1693529571.500000,00:52:51.500000,315,418581.15975452,613270.76508020,2.30584925
1693529582.500000,00:53:02.500000,316,418581.68556202,613245.32575296,2.31099456
1693529592.500000,00:53:12.500000,317,418582.00806419,613222.36430239,2.29659895
1693529601.500000,00:53:21.500000,318,418582.03457526,613201.58237719,2.30699394
1693529611.500000,00:53:31.500000,319,418581.77011390,613178.29260201,2.33406047
1693529621.500000,00:53:41.500000,320,418581.54545291,613155.03385300,2.32435731
1693529631.500000,00:53:51.500000,321,418581.44561306,613131.68333954,2.33280131
1693529641.500000,00:54:01.500000,322,418581.44378593,613108.40507454,2.32133814
1693529651.000000,00:54:11.000000,323,418581.54673380,613086.18596787,2.33364853
1693529661.000000,00:54:21.000000,324,418581.47565053,613062.81945175,2.33484748
1693529674.500000,00:54:34.500000,326,418581.60317986,613031.30328888,2.33295980
1693529680.500000,00:54:40.500000,326,418581.50756141,613017.31420750,2.33366888
1693529693.500000,00:54:53.500000,328,418581.27801119,612986.97000164,2.33008118
1693529700.000000,00:55:00.000000,328,418581.22942551,612971.76746410,2.32937718
1693529713.000000,00:55:13.000000,330,418580.78358047,612941.29525036,2.33734824
1693529723.000000,00:55:23.000000,331,418580.30901187,612917.81099934,2.35126307
1693529732.500000,00:55:32.500000,331,418580.29302855,612895.41381115,2.36551620
1693529743.000000,00:55:43.000000,333,418580.21547314,612870.81048054,2.35188974
1693529753.000000,00:55:53.000000,334,418579.83357119,612847.40539593,2.34121375
1693529763.000000,00:56:03.000000,335,418579.80607826,612824.10611958,2.33341247
1693529772.500000,00:56:12.500000,335,418580.00420128,612802.02813191,2.33134510
1693529782.500000,00:56:22.500000,336,418580.00198234,612778.95703930,2.31093311
1693529792.500000,00:56:32.500000,337,418580.31357981,612755.87849278,2.31252165
1693529802.000000,00:56:42.000000,338,418580.51202769,612734.18057102,2.29365446
1693529811.500000,00:56:51.500000,339,418580.59053625,612712.74176913,2.26002896
1693529823.500000,00:57:03.500000,341,418581.01708488,612685.82687884,2.24954704
1693529833.500000,00:57:13.500000,342,418581.35073890,612663.47490435,2.24142794
1693529843.500000,00:57:23.500000,343,418581.63853245,612640.95651560,2.25172512
1693529853.000000,00:57:33.000000,344,418581.72337231,612619.55625468,2.26049293
1693529862.500000,00:57:42.500000,344,418581.66640938,612598.19063502,2.26044447
1693529872.500000,00:57:52.500000,345,418581.36212680,612575.70472651,2.25226262
1693529882.500000,00:58:02.500000,346,418580.91827486,612553.05196696,2.26607255
1693529892.000000,00:58:12.000000,347,418580.36225454,612531.24788599,2.28583149
1693529902.000000,00:58:22.000000,348,418579.66275338,612508.09929209,2.30539749
1693529912.000000,00:58:32.000000,349,418578.84645758,612484.92903452,2.31710535
1693529924.500000,00:58:44.500000,351,418578.03692028,612455.46629458,2.35495291
1693529934.500000,00:58:54.500000,352,418577.41819004,612431.60730677,2.37642217
1693529944.000000,00:59:04.000000,353,418576.88262812,612408.94125490,2.38615755
1693529953.500000,00:59:13.500000,353,418576.42733226,612386.37665682,2.38001862
1693529963.000000,00:59:23.000000,354,418575.98481799,612363.74351244,2.38018790
