,,,V1 Easting,V1 Northing,V1 Bottom Speed
1693699566.794801,00:06:06.794801,35,406947.73537830,583904.88354517,2.31658413
1693699574.041801,00:06:14.041801,36,406948.29698131,583921.64225603,2.31519051
1693699581.434801,00:06:21.434801,37,406949.04991994,583938.77456499,2.31858222
1693699596.141801,00:06:36.141801,38,406950.04270009,583972.93513323,2.32575428
1693699603.419801,00:06:43.419801,39,406950.64485844,583989.77032608,2.31832024
1693699617.513801,00:06:57.513801,41,406951.98324128,584022.56976456,2.32413199
1693699624.470801,00:07:04.470801,41,406952.53020062,584038.70762963,2.32133035
1693699631.777801,00:07:11.777801,42,406953.02555402,584055.71075959,2.32553756
1693699646.664801,00:07:26.664801,43,406954.08032306,584090.13795228,2.31686184
1693699653.784801,00:07:33.784801,44,406954.42075749,584106.50980134,2.31056200
1693699660.937801,00:07:40.937801,45,406954.70728459,584122.95174355,2.30453837
1693699675.666801,00:07:55.666801,46,406955.49425318,584156.96764321,2.30732856
1693699682.361801,00:08:02.361801,47,406955.73255262,584172.37039799,2.30642562
1693699696.826801,00:08:16.826801,48,406956.38467059,584205.85893101,2.31962685
1693699704.230801,00:08:24.230801,49,406956.38993799,584222.83726735,2.30654055
1693699711.480801,00:08:31.480801,50,406956.56904698,584239.52748150,2.30414780
1693699726.009801,00:08:46.009801,51,406956.83166615,584272.91381878,2.29972674
1693699733.063801,00:08:53.063801,52,406957.03921960,584289.13171620,2.29775476
1693699747.938801,00:09:07.938801,54,406957.70728532,584323.03053135,2.28554601
1693699755.116801,00:09:15.116801,54,406957.93767326,584339.43206830,2.28315430
1693699762.752801,00:09:22.752801,55,406958.01884878,584357.14868016,2.30811687
1693699776.363801,00:09:36.363801,56,406958.30673123,584388.56655926,2.30925983
1693699783.475801,00:09:43.475801,57,406958.66541449,584405.01243443,2.31223237
1693699797.952801,00:09:57.952801,59,406959.00111953,584438.37810368,2.30813247
1693699805.741801,00:10:05.741801,59,406959.07082344,584456.34951129,2.30602031
1693699813.126801,00:10:13.126801,60,406959.03336731,584473.48417392,2.31479411
1693699827.157801,00:10:27.157801,62,406959.30846903,584505.83432880,2.30584559
1693699834.465801,00:10:34.465801,62,406959.33873752,584522.68576923,2.30414303
1693699841.810801,00:10:41.810801,63,406959.16133952,584539.62973323,2.30445833
1693699856.422801,00:10:56.422801,64,406959.35026170,584573.46762004,2.30947483
1693699863.242801,00:11:03.242801,65,406959.78324251,584589.36549964,2.31871365
1693699870.000801,00:11:10.000801,66,406959.69842123,584605.02292362,2.31565486
1693699885.172801,00:11:25.172801,67,406959.13208448,584640.36483875,2.32916229
1693699892.042801,00:11:32.042801,68,406958.83337661,584656.25890079,2.32355488
1693699906.520801,00:11:46.520801,69,406958.34644591,584689.75121799,2.31247367
1693699913.717801,00:11:53.717801,70,406957.98686823,584706.38774982,2.30717712
1693699928.122801,00:12:08.122801,72,406957.61804663,584739.92958179,2.32118183
1693699935.490801,00:12:15.490801,72,406957.22599959,584757.06964794,2.32833934
1693699942.668801,00:12:22.668801,73,406956.69604211,584773.63844028,2.31773190
1693699956.302801,00:12:36.302801,74,406956.24359279,584805.32789531,2.32167995
1693699963.923801,00:12:43.923801,75,406956.22249435,584822.90518299,2.31699395
1693699971.258801,00:12:51.258801,76,406956.17775334,584839.73782840,2.30545995
1693699985.925801,00:13:05.925801,77,406956.06272640,584873.48249546,2.30275435
1693699993.102801,00:13:13.102801,78,406956.01817408,584890.08201709,2.31014925
1693700007.065801,00:13:27.065801,80,406955.72322076,584922.27731146,2.30922261
1693700014.822801,00:13:34.822801,80,406955.55345335,584940.23347868,2.31444098
1693700021.555801,00:13:41.555801,81,406955.47014428,584955.71759905,2.30661099
1693700036.223801,00:13:56.223801,82,406955.04727754,584989.54366411,2.30283292
1693700043.572801,00:14:03.572801,83,406955.48551059,585006.51690401,2.30671089
1693700050.473801,00:14:10.473801,84,406955.88081858,585022.45890726,2.31059912
1693700064.821801,00:14:24.821801,85,406955.61923185,585055.78002466,2.32303259
1693700072.410801,00:14:32.410801,86,406955.18142575,585073.72349657,2.33786709
1693700086.311801,00:14:46.311801,87,406954.68973303,585106.68705095,2.35428633
1693700093.105801,00:14:53.105801,88,406954.60164564,585122.77811350,2.35704774
1693700107.510801,00:15:07.510801,90,406954.83153510,585156.86838068,2.35578236
1693700114.561801,00:15:14.561801,90,406954.74135166,585173.55124200,2.35853884
1693700121.371801,00:15:21.371801,91,406954.77385648,585189.65906252,2.36032519
1693700135.622801,00:15:35.622801,92,406955.53166720,585223.34369005,2.35687224
1693700142.558801,00:15:42.558801,93,406956.10098638,585239.71261133,2.35732341
1693700156.847801,00:15:56.847801,94,406957.54139283,585273.30822290,2.35155482
1693700163.903801,00:16:03.903801,95,406958.17525115,585289.96462549,2.35606304
1693700177.736801,00:16:17.736801,97,406959.78449883,585322.46587671,2.35599032
1693700185.117801,00:16:25.117801,97,406960.90666153,585339.78583444,2.35542683
1693700192.270801,00:16:32.270801,98,406961.90845563,585356.63716234,2.36130207
1693700206.387801,00:16:46.387801,99,406963.64367204,585389.35671730,2.33348322
1693700213.286801,00:16:53.286801,100,406964.48086809,585405.41218491,2.33473511
1693700220.794801,00:17:00.794801,101,406965.56503104,585422.94857712,2.34277029
1693700234.959801,00:17:14.959801,102,406967.50921796,585455.88099976,2.33499383
1693700241.819801,00:17:21.819801,103,406968.16273765,585471.74098988,2.31820735
1693700256.692801,00:17:36.692801,104,406970.72054200,585506.47840519,2.33521391
1693700263.999801,00:17:43.999801,105,406971.78082912,585523.43927021,2.33372270
1693700277.714801,00:17:57.714801,106,406973.17236798,585555.32399387,2.33523276
1693700285.373801,00:18:05.373801,107,406973.95654701,585573.11034412,2.33089875
1693700292.526801,00:18:12.526801,108,406974.52258633,585589.72763844,2.32663501
1693700306.479801,00:18:26.479801,109,406975.69806276,585622.28132267,2.33042733
1693700313.950801,00:18:33.950801,110,406976.12341379,585639.71724529,2.32685610
1693700320.986801,00:18:40.986801,111,406976.61807548,585656.25196857,2.33690660
1693700335.082801,00:18:55.082801,112,406977.63322793,585689.29177876,2.34512888
1693700341.977801,00:19:01.977801,113,406978.04504342,585705.35051556,2.33722960
1693700356.940801,00:19:16.940801,114,406978.80252554,585740.09318371,2.32746510
1693700364.203801,00:19:24.203801,115,406979.12023048,585757.05369778,2.32860346
1693700371.090801,00:19:31.090801,116,406979.30102506,585773.29380245,2.34688134
1693700385.116801,00:19:45.116801,117,406979.41150165,585806.04492779,2.34049132
1693700392.207801,00:19:52.207801,118,406979.55585498,585822.68419857,2.34734773
1693700406.653801,00:20:06.653801,119,406979.77038668,585856.14480995,2.32016238
1693700413.892801,00:20:13.892801,120,406979.96137974,585873.12823891,2.33408618
1693700427.874801,00:20:27.874801,122,406980.19291677,585905.75503563,2.33375167
1693700435.396801,00:20:35.396801,122,406980.32932258,585923.33467507,2.33500540
1693700442.613801,00:20:42.613801,123,406980.42473993,585940.22801232,2.34171394
1693700456.898801,00:20:56.898801,124,406980.33836105,585973.63651680,2.34145471
1693700463.683801,00:21:03.683801,125,406980.20434544,585989.58087849,2.34648143
1693700470.338801,00:21:10.338801,126,406980.09019273,586005.19267201,2.34862230
1693700485.290801,00:21:25.290801,127,406979.88496786,586040.36503910,2.35721634
1693700492.323801,00:21:32.323801,128,406979.91784763,586056.89709591,2.35734365
1693700505.977801,00:21:45.977801,129,406979.79482957,586088.86208271,2.35104610
1693700513.716801,00:21:53.716801,130,406979.83932416,586107.03925633,2.35264449
1693700527.890801,00:22:07.890801,132,406980.22502546,586139.99282383,2.33328094
1693700535.198801,00:22:15.198801,132,406980.48064800,586157.02084278,2.33553031
1693700541.964801,00:22:21.964801,133,406980.24749841,586172.69571995,2.32610891
1693700556.213801,00:22:36.213801,134,406980.93778433,586205.81870579,2.32500795
1693700563.596801,00:22:43.596801,135,406981.20368441,586222.91851544,2.32061855
1693700570.836801,00:22:50.836801,136,406981.12435204,586239.74170231,2.32188755
1693700585.286801,00:23:05.286801,137,406980.55465210,586273.52297520,2.33359026
1693700592.466801,00:23:12.466801,138,406980.15932968,586290.30649304,2.33284337
1693700606.602801,00:23:26.602801,139,406979.82705804,586323.67064401,2.35255269
1693700613.388801,00:23:33.388801,140,406979.39401262,586339.61459848,2.35054539
1693700627.535801,00:23:47.535801,142,406979.04645722,586372.74565240,2.34058826
1693700634.509801,00:23:54.509801,142,406978.94200823,586389.10712930,2.34149990
1693700641.700801,00:24:01.700801,143,406978.94101068,586405.99454614,2.34446540
1693700655.633801,00:24:15.633801,144,406979.58748099,586438.67986795,2.34926535
1693700663.435801,00:24:23.435801,145,406979.77063204,586456.84314271,2.33844973
1693700677.451801,00:24:37.451801,147,406979.88575851,586489.67552110,2.34345134
1693700684.857801,00:24:44.857801,147,406979.83041851,586506.94662019,2.33503573
1693700691.700801,00:24:51.700801,148,406980.01018389,586522.98396226,2.33642557
1693700706.011801,00:25:06.011801,149,406979.91021143,586556.43413850,2.33693067
1693700713.293801,00:25:13.293801,150,406979.76813538,586573.45730897,2.33684342
1693700726.798801,00:25:26.798801,151,406979.50817435,586605.05261537,2.33588008
1693700734.263801,00:25:34.263801,152,406978.99067579,586622.65269014,2.34720228
1693700741.746801,00:25:41.746801,153,406978.61520694,586640.26329729,2.35021370
1693700755.919801,00:25:55.919801,154,406978.30980958,586673.68392869,2.35423851
1693700762.495801,00:26:02.495801,155,406978.18168487,586689.16140481,2.35434240
1693700776.957801,00:26:16.957801,156,406978.21704429,586722.88457223,2.33776418
1693700784.312801,00:26:24.312801,157,406978.25540484,586740.06386491,2.33871042
1693700791.593801,00:26:31.593801,158,406978.25155472,586757.06931421,2.33900606
1693700805.267801,00:26:45.267801,159,406978.40938985,586789.00039761,2.33929524
1693700812.832801,00:26:52.832801,160,406978.30764481,586806.60075848,2.33121704
1693700827.076801,00:27:07.076801,162,406977.97687545,586839.97588818,2.33755895
1693700834.179801,00:27:14.179801,162,406977.95256828,586856.70252697,2.34481062
1693700848.293801,00:27:28.293801,164,406977.84172626,586889.95458691,2.35416263
1693700855.311801,00:27:35.311801,164,406977.81718920,586906.45194904,2.34926591
1693700861.907801,00:27:41.907801,165,406977.85146284,586922.02534954,2.35405965
1693700876.263801,00:27:56.263801,166,406977.70905006,586955.93439190,2.36433834
1693700883.438801,00:28:03.438801,167,406977.64021882,586972.74465458,2.35242153
1693700890.804801,00:28:10.804801,168,406977.97416326,586990.10369007,2.35512528
1693700904.704801,00:28:24.704801,169,406978.39626562,587022.76250736,2.35203357
1693700911.861801,00:28:31.861801,170,406978.34980036,587039.52888958,2.34404360
1693700926.365801,00:28:46.365801,171,406979.05148912,587073.83460705,2.36167285
1693700932.918801,00:28:52.918801,172,406979.14814664,587089.29126637,2.35773366
1693700947.494801,00:29:07.494801,174,406979.65287663,587123.62699406,2.35080394
1693700954.659801,00:29:14.659801,174,406980.33070894,587140.49152462,2.35443858
1693700961.439801,00:29:21.439801,175,406980.64194419,587156.33841984,2.34656809
1693700975.728801,00:29:35.728801,176,406981.42690839,587189.98260014,2.35699182
1693700982.537801,00:29:42.537801,177,406981.98875244,587205.99190609,2.35452367
1693700996.866801,00:29:56.866801,178,406983.08741684,587239.81979839,2.36134540
1693701004.224801,00:30:04.224801,179,406983.83668662,587257.24194580,2.36799649
1693701010.891801,00:30:10.891801,180,406984.30563877,587272.86705356,2.35664560
1693701025.402801,00:30:25.402801,181,406985.02909408,587307.03448826,2.35542052
1693701031.973801,00:30:31.973801,182,406985.62877617,587322.52281433,2.35884834
1693701046.053801,00:30:46.053801,183,406986.12928812,587355.59436660,2.35166958
1693701053.054801,00:30:53.054801,184,406986.31680297,587371.95177894,2.34479275
1693701068.017801,00:31:08.017801,186,406986.57797730,587406.86745887,2.33946086
1693701075.138801,00:31:15.138801,186,406986.52352425,587423.47320800,2.33884995
1693701081.969801,00:31:21.969801,187,406986.57130819,587439.36149555,2.33449254
1693701096.370801,00:31:36.370801,188,406986.67506998,587473.14832645,2.34111583
1693701103.385801,00:31:43.385801,189,406986.53750641,587489.59614330,2.33975031
1693701117.144801,00:31:57.144801,191,406986.73337830,587522.00917583,2.35226750
1693701124.079801,00:32:04.079801,191,406986.96873477,587538.31590229,2.35301243
1693701131.642801,00:32:11.642801,192,406987.32032859,587556.04565387,2.34834836
1693701145.954801,00:32:25.954801,193,406987.87278145,587589.57006031,2.34395420
1693701152.807801,00:32:32.807801,194,406988.47707057,587605.57913547,2.34097881
1693701167.763801,00:32:47.763801,196,406989.47193300,587640.44142109,2.33550691
1693701174.423801,00:32:54.423801,196,406989.95364797,587655.91435295,2.33328773
1693701181.979801,00:33:01.979801,197,406990.51743710,587673.35725647,2.32327970
1693701196.167801,00:33:16.167801,198,406991.29478627,587706.33353286,2.32893017
1693701203.685801,00:33:23.685801,199,406991.59394125,587723.91821592,2.33596418
1693701210.341801,00:33:30.341801,200,406991.80374084,587739.51627272,2.33855023
1693701224.946801,00:33:44.946801,201,406992.18726526,587773.77307051,2.34465187
1693701232.008801,00:33:52.008801,202,406992.01437868,587790.17744749,2.33400546
1693701246.320801,00:34:06.320801,203,406992.19312434,587823.50732344,2.32574000
1693701253.087801,00:34:13.087801,204,406992.25661238,587839.39475840,2.33673376
1693701267.465801,00:34:27.465801,206,406992.40903625,587872.84087198,2.32812373
1693701274.633801,00:34:34.633801,206,406992.66720620,587889.62669008,2.33769139
1693701281.566801,00:34:41.566801,207,406992.62351336,587905.72043818,2.33000090
1693701295.978801,00:34:55.978801,208,406992.86752196,587939.36743372,2.33602861
1693701303.320801,00:35:03.320801,209,406993.01948021,587956.60493677,2.34624357
1693701316.915801,00:35:16.915801,210,406993.33343859,587988.38903254,2.33903026
1693701324.627801,00:35:24.627801,211,406993.65221088,588006.36696642,2.33384969
1693701331.396801,00:35:31.396801,212,406993.71210260,588022.27502745,2.34264922
1693701345.504801,00:35:45.504801,213,406993.49056907,588055.40286940,2.34921992
1693701353.097801,00:35:53.097801,214,406993.26567559,588073.15838926,2.33876507
1693701367.136801,00:36:07.136801,216,406993.44610388,588106.23545759,2.35018261
1693701374.048801,00:36:14.048801,216,406993.56402917,588122.35372465,2.33961769
1693701381.757801,00:36:21.757801,217,406993.71548344,588140.45972555,2.34705919
1693701395.788801,00:36:35.788801,218,406993.43314586,588173.16405600,2.33861311
1693701403.110801,00:36:43.110801,219,406993.32883714,588190.34979850,2.34357958
1693701416.933801,00:36:56.933801,220,406993.05424901,588222.60830146,2.33550645
1693701424.202801,00:37:04.202801,221,406992.75663008,588239.62793952,2.33977653
1693701438.490801,00:37:18.490801,223,406992.34341978,588273.16348106,2.34721288
1693701445.269801,00:37:25.269801,223,406992.16081302,588289.08594257,2.34774565
1693701452.540801,00:37:32.540801,224,406991.78166835,588306.05597812,2.33824138
1693701466.630801,00:37:46.630801,225,406990.90088909,588339.13973361,2.34904519
1693701473.994801,00:37:53.994801,226,406990.52900304,588356.41076213,2.34865403
1693701481.410801,00:38:01.410801,227,406990.21675857,588373.72297031,2.34173210
1693701495.579801,00:38:15.579801,228,406989.80851786,588406.77023059,2.33145855
1693701502.617801,00:38:22.617801,229,406989.56175027,588423.32115108,2.33842757
1693701516.570801,00:38:36.570801,230,406989.14368287,588456.18543941,2.35247954
1693701523.968801,00:38:43.968801,231,406988.85742167,588473.62441379,2.35140372
1693701530.601801,00:38:50.601801,232,406988.22983918,588489.25432998,2.35468878
1693701544.899801,00:39:04.899801,233,406987.75785488,588523.01367599,2.35758722
1693701552.044801,00:39:12.044801,234,406987.59379219,588539.79687339,2.35162006
1693701566.321801,00:39:26.321801,235,406987.60220388,588573.39205772,2.35532831
1693701573.290801,00:39:33.290801,236,406987.45878946,588589.79522735,2.35601261
1693701587.413801,00:39:47.413801,237,406986.74562537,588622.93305999,2.34832148
1693701594.907801,00:39:54.907801,238,406986.80737169,588640.54424888,2.34752466
1693701601.576801,00:40:01.576801,239,406986.77644493,588656.20677213,2.34742988
1693701615.879801,00:40:15.879801,240,406986.64647728,588689.63796262,2.34529032
1693701622.889801,00:40:22.889801,241,406986.46803930,588705.89220838,2.33003430
1693701637.260801,00:40:37.260801,242,406985.92088178,588739.46479825,2.33621109
1693701644.774801,00:40:44.774801,243,406985.83678363,588757.11235074,2.34124317
1693701658.964801,00:40:58.964801,245,406985.39495023,588790.49842862,2.34842704
1693701665.624801,00:41:05.624801,245,406985.21540448,588806.16157083,2.34844352
1693701672.911801,00:41:12.911801,246,406985.11172670,588823.34022264,2.34964236
1693701686.752801,00:41:26.752801,247,406985.05930575,588855.98434953,2.35357912
1693701694.185801,00:41:34.185801,248,406985.14853273,588873.54968003,2.36027328
1693701708.446801,00:41:48.446801,250,406985.46631498,588906.92103318,2.34422299
1693701715.423801,00:41:55.423801,250,406985.73551471,588923.32816056,2.34966511
1693701722.425801,00:42:02.425801,251,406985.94036004,588939.68578653,2.34526382
1693701736.951801,00:42:16.951801,252,406986.32264643,588973.89668969,2.35589883
1693701743.997801,00:42:23.997801,253,406986.40180836,588990.43265275,2.35277152
1693701757.914801,00:42:37.914801,254,406987.07585047,589023.24700288,2.35963016
1693701764.774801,00:42:44.774801,255,406986.97695455,589039.28121499,2.34796070
1693701771.676801,00:42:51.676801,256,406987.09723591,589055.50117234,2.34972653
1693701786.066801,00:43:06.066801,257,406987.54708685,589089.15196351,2.34137733
1693701793.326801,00:43:13.326801,258,406987.53635872,589106.17767266,2.34356224
1693701807.541801,00:43:27.541801,259,406988.02567726,589139.54849948,2.34554827
1693701815.085801,00:43:35.085801,260,406988.32522678,589157.17369976,2.34361182
1693701821.886801,00:43:41.886801,261,406988.49070842,589172.97814311,2.33366175
1693701836.000801,00:43:56.000801,262,406989.09773840,589205.90770473,2.33261104
1693701843.444801,00:44:03.444801,263,406989.47985260,589223.33349170,2.33699206
1693701857.935801,00:44:17.935801,264,406989.84125126,589257.20109500,2.33772602
1693701864.915801,00:44:24.915801,265,406990.22800545,589273.50355281,2.33586104
1693701879.010801,00:44:39.010801,267,406990.50647909,589306.52465190,2.33840265
1693701885.669801,00:44:45.669801,267,406990.61530929,589322.12830581,2.34219063
1693701892.895801,00:44:52.895801,268,406990.93553790,589339.04632225,2.34218905
1693701907.291801,00:45:07.291801,269,406991.07596828,589372.66795768,2.33620853
1693701914.716801,00:45:14.716801,270,406991.21015624,589390.07451858,2.34275315
1693701928.807801,00:45:28.807801,272,406991.29058713,589423.03846588,2.33899903
1693701936.204801,00:45:36.204801,272,406991.30061609,589440.29353752,2.33358012
1693701943.088801,00:45:43.088801,273,406991.34644282,589456.46147575,2.34040225
1693701957.096801,00:45:57.096801,274,406991.16424254,589489.36828651,2.34884919
1693701964.437801,00:46:04.437801,275,406991.13612463,589506.55642166,2.34646005
1693701978.284801,00:46:18.284801,277,406991.30101767,589538.91025390,2.34355987
1693701985.849801,00:46:25.849801,277,406991.35075186,589556.39734878,2.32462586
1693701992.991801,00:46:32.991801,278,406991.39415312,589573.02168121,2.32512053
1693702006.863801,00:46:46.863801,279,406991.50066773,589605.49493958,2.33615718
1693702014.363801,00:46:54.363801,280,406991.55870572,589623.04919792,2.33757336
1693702027.976801,00:47:07.976801,281,406991.26542333,589654.82112290,2.33550052
1693702035.683801,00:47:15.683801,282,406991.09302147,589672.81887985,2.33513743
1693702043.189801,00:47:23.189801,283,406991.21398400,589690.37007309,2.33422465
1693702057.312801,00:47:37.312801,284,406991.80142866,589723.41021134,2.33997929
1693702064.484801,00:47:44.484801,285,406992.03239932,589740.10357643,2.33323451
1693702078.593801,00:47:58.593801,287,406992.23572646,589772.97433067,2.33326392
1693702085.960801,00:48:05.960801,287,406992.23430213,589790.08964134,2.32874819
1693702092.991801,00:48:12.991801,288,406992.18860981,589806.40465332,2.32457821
1693702107.354801,00:48:27.354801,289,406991.76078543,589839.98215271,2.33755980
1693702114.487801,00:48:34.487801,290,406991.56244666,589856.67928673,2.34135397
1693702128.692801,00:48:48.692801,292,406991.38429898,589889.92607094,2.33914963
1693702136.043801,00:48:56.043801,292,406991.14241495,589907.01314903,2.32959035
1693702142.792801,00:49:02.792801,293,406991.10731604,589922.69031216,2.32780417
1693702157.371801,00:49:17.371801,294,406991.41473966,589956.70623852,2.33204986
1693702164.437801,00:49:24.437801,295,406991.20362661,589973.12896801,2.32869856
1693702178.637801,00:49:38.637801,297,406991.00896494,590006.29509808,2.33410815
1693702185.883801,00:49:45.883801,297,406990.61900355,590023.21920658,2.33488459
1693702192.731801,00:49:52.731801,298,406990.25672086,590039.26755787,2.33750123
1693702207.141801,00:50:07.141801,299,406989.95326196,590073.05068069,2.34036646
1693702213.907801,00:50:13.907801,300,406989.86050667,590088.90142303,2.33806280
1693702228.759801,00:50:28.759801,302,406989.91451492,590123.71401459,2.34085997
1693702235.911801,00:50:35.911801,302,406989.88360736,590140.49632698,2.34225164
1693702242.555801,00:50:42.555801,303,406989.64337871,590156.08671814,2.34189432
1693702256.686801,00:50:56.686801,304,406989.56679126,590189.13117080,2.33684697
1693702263.872801,00:51:03.872801,305,406989.35621479,590205.87518364,2.33634685
1693702270.910801,00:51:10.910801,306,406989.13392748,590222.22403198,2.33093030
1693702285.875801,00:51:25.875801,307,406989.53447751,590257.08313995,2.32854793
1693702292.485801,00:51:32.485801,308,406989.52960255,590272.55797058,2.33324040
1693702306.846801,00:51:46.846801,309,406989.64389363,590306.29138809,2.34173522
1693702314.171801,00:51:54.171801,310,406989.57871300,590323.52581650,2.34699769
1693702327.999801,00:52:07.999801,311,406989.39236673,590356.03541046,2.35053716
1693702335.580801,00:52:15.580801,312,406989.59040649,590373.90234237,2.35480416
1693702342.394801,00:52:22.394801,313,406989.70946957,590389.90639168,2.35283010
1693702356.057801,00:52:36.057801,314,406989.44706930,590421.97329384,2.34849127
1693702363.642801,00:52:43.642801,315,406989.28170558,590439.82315689,2.34822671
1693702377.431801,00:52:57.431801,316,406989.08480188,590472.24884277,2.34728676
1693702384.570801,00:53:04.570801,317,406989.03703753,590489.07901054,2.35026072
1693702398.960801,00:53:18.960801,319,406988.89645116,590522.99394661,2.35602512
1693702405.664801,00:53:25.664801,319,406988.81891136,590538.75768955,2.35705748
1693702413.100801,00:53:33.100801,320,406988.41003703,590556.08958538,2.34494412
1693702427.737801,00:53:47.737801,321,406988.71450658,590590.24194820,2.33688507
1693702434.451801,00:53:54.451801,322,406988.85288601,590605.98191936,2.34359012
1693702441.690801,00:54:01.690801,323,406988.91993251,590622.90692623,2.34414752
1693702456.249801,00:54:16.249801,324,406989.21715930,590656.85274227,2.34197543
1693702463.394801,00:54:23.394801,325,406989.38070437,590673.45698460,2.33295860
1693702477.329801,00:54:37.329801,326,406989.09826934,590706.02811726,2.33452296
1693702484.720801,00:54:44.720801,327,406989.23374877,590723.35614307,2.33750524
1693702499.154801,00:54:59.154801,329,406989.38409449,590757.05150135,2.33460256
1693702505.802801,00:55:05.802801,329,406989.53894998,590772.61327274,2.34013439
1693702513.307801,00:55:13.307801,330,406989.93700040,590790.31179722,2.34912879
1693702527.069801,00:55:27.069801,331,406990.35475544,590822.72626026,2.35181798
1693702534.269801,00:55:34.269801,332,406990.55194331,590839.71266659,2.35400321
1693702548.510801,00:55:48.510801,334,406990.63855277,590873.17979153,2.35348433
1693702555.846801,00:55:55.846801,334,406990.70510693,590890.24606045,2.33980345
1693702562.581801,00:56:02.581801,335,406990.91427318,590905.84054287,2.32549490
1693702576.775801,00:56:16.775801,336,406991.13457759,590938.90331753,2.32751352
1693702583.696801,00:56:23.696801,337,406991.18764419,590955.04661854,2.33084074
1693702598.186801,00:56:38.186801,339,406991.07997392,590988.89052494,2.33976458
1693702605.209801,00:56:45.209801,339,406991.19841955,591005.22798447,2.33375312
1693702612.403801,00:56:52.403801,340,406991.14942711,591022.05138687,2.33784363
1693702626.895801,00:57:06.895801,341,406990.74686014,591055.98639206,2.33783855
1693702633.713801,00:57:13.713801,342,406990.83589788,591072.05808357,2.34830744
1693702641.283801,00:57:21.283801,343,406990.78665119,591089.73701004,2.34065279
1693702655.877801,00:57:35.877801,344,406990.65391293,591123.64511398,2.32011344
1693702662.671801,00:57:42.671801,345,406990.93321665,591139.47296146,2.32191272
1693702677.358801,00:57:57.358801,346,406991.14450840,591173.68177418,2.32571246
1693702684.538801,00:58:04.538801,347,406991.23743256,591190.35137943,2.32364462
1693702698.756801,00:58:18.756801,349,406991.18898527,591223.54877094,2.33414732
1693702705.642801,00:58:25.642801,349,406990.76625283,591239.66765408,2.34006216
1693702713.177801,00:58:33.177801,350,406990.51714945,591257.20174412,2.33402994
1693702727.068801,00:58:47.068801,351,406990.31693655,591289.70486835,2.33889678
1693702734.500801,00:58:54.500801,352,406989.96262833,591307.17595295,2.34550653
1693702748.550801,00:59:08.550801,354,406989.69523400,591340.14390186,2.34690540
1693702755.414801,00:59:15.414801,354,406989.55183062,591356.22562221,2.34555217
