,,,V1 Easting,V1 Northing,V1 Bottom Speed
Time,Time,Shot,Value (Meters),Value (Meters),Value (Units per second)
1694846612.500000,06:43:32.500000,44,419507.51683773,624425.26058549,2.21053925
1694846624.500000,06:43:44.500000,46,419533.64393962,624430.12775296,2.21541174
1694846631.000000,06:43:51.000000,46,419547.77790321,624432.79165644,2.21370469
1694846644.000000,06:44:04.000000,48,419576.07522644,624438.20737452,2.22336487
1694846653.500000,06:44:13.500000,49,419596.81304992,624441.97627086,2.22837772
1694846662.500000,06:44:22.500000,49,419616.44315589,624445.48358673,2.21976255
1694846672.000000,06:44:32.000000,50,419637.21516860,624449.03444523,2.21717657
1694846681.500000,06:44:41.500000,51,419657.93487037,624452.66122455,2.20709200
1694846691.000000,06:44:51.000000,52,419678.79298843,624455.95956225,2.22264502
1694846703.000000,06:45:03.000000,54,419704.99688018,624460.07679266,2.21688029
1694846712.500000,06:45:12.500000,54,419725.77120079,624463.09162826,2.21938995
1694846721.500000,06:45:21.500000,55,419745.42944396,624466.01722068,2.21164965
1694846734.000000,06:45:34.000000,57,419772.89799942,624470.03620643,2.22057363
1694846744.000000,06:45:44.000000,58,419794.88574470,624473.16370529,2.21787876
1694846750.500000,06:45:50.500000,58,419809.17734684,624475.08971066,2.22187624
1694846764.000000,06:46:04.000000,60,419838.76650035,624479.21871167,2.21019556
1694846773.000000,06:46:13.000000,61,419858.62719714,624481.83888226,2.22936059
1694846782.500000,06:46:22.500000,61,419879.44455707,624484.64191299,2.21537823
1694846792.500000,06:46:32.500000,62,419901.51252162,624487.25130134,2.22380392
1694846801.500000,06:46:41.500000,63,419921.36875903,624489.76165348,2.22641195
1694846811.500000,06:46:51.500000,64,419943.39393985,624492.51975470,2.22414769
1694846821.000000,06:47:01.000000,65,419964.31626689,624494.96385794,2.21400966
1694846834.500000,06:47:14.500000,67,419994.24157702,624498.11561399,2.23153539
1694846844.000000,06:47:24.000000,68,420015.28182017,624500.14340835,2.23144465
1694846853.500000,06:47:33.500000,69,420036.23878848,624502.32620125,2.22639018
1694846863.000000,06:47:43.000000,70,420057.17085063,624504.45980101,2.21370875
1694846873.000000,06:47:53.000000,71,420079.40070331,624506.23604470,2.23405765
1694846882.500000,06:48:02.500000,71,420100.34216105,624508.09979754,2.21805440
1694846892.500000,06:48:12.500000,72,420122.51905429,624509.79392272,2.23078299
1694846903.000000,06:48:23.000000,74,420145.67374980,624511.55597895,2.21455587
1694846913.000000,06:48:33.000000,75,420167.77800548,624513.17472499,2.21294029
1694846922.500000,06:48:42.500000,75,420188.77959239,624514.43719571,2.20940369
1694846932.500000,06:48:52.500000,76,420210.96492755,624515.65080600,2.22377001
1694846942.500000,06:49:02.500000,77,420232.91010463,624517.09347218,2.20343910
1694846953.000000,06:49:13.000000,79,420256.08385646,624518.37318104,2.21782253
1694846962.500000,06:49:22.500000,79,420277.07925292,624519.10229420,2.21861171
1694846972.000000,06:49:32.000000,80,420297.86092063,624520.23485231,2.19165908
1694846984.500000,06:49:44.500000,82,420325.44600363,624521.29900574,2.20657019
1694846991.000000,06:49:51.000000,82,420339.70088931,624521.98519289,2.19908932
1694847004.000000,06:50:04.000000,84,420368.37643595,624522.95613092,2.21779473
1694847014.000000,06:50:14.000000,85,420390.37454959,624523.67471677,2.20689608
1694847021.000000,06:50:21.000000,85,420405.76611682,624524.13470065,2.20172162
1694847031.000000,06:50:31.000000,86,420427.87104769,624524.86143010,2.20654461
1694847043.500000,06:50:43.500000,88,420455.54801913,624525.66071123,2.21407868
1694847052.500000,06:50:52.500000,88,420475.66069956,624525.95768198,2.23659712
1694847062.500000,06:51:02.500000,89,420497.82295390,624526.42277935,2.23036816
1694847071.500000,06:51:11.500000,90,420517.78534670,624526.64883493,2.22157203
1694847081.000000,06:51:21.000000,91,420538.87828990,624526.92019675,2.22321669
1694847093.500000,06:51:33.500000,93,420566.67878314,624527.12923182,2.22558058
1694847102.500000,06:51:42.500000,93,420586.70087786,624527.28981512,2.22891808
1694847111.500000,06:51:51.500000,94,420606.77291079,624527.28323373,2.23420382
1694847121.500000,06:52:01.500000,95,420629.05096598,624527.05826245,2.23289523
1694847134.000000,06:52:14.000000,97,420656.92226763,624526.70556144,2.24599767
1694847140.500000,06:52:20.500000,97,420671.34281989,624526.37098570,2.23031825
1694847153.000000,06:52:33.000000,99,420699.14018889,624525.76875825,2.23048127
1694847162.000000,06:52:42.000000,99,420719.14212230,624525.28703851,2.22807727
1694847171.500000,06:52:51.500000,100,420740.24114422,624524.72908104,2.22402842
1694847183.500000,06:53:03.500000,102,420766.85612301,624523.73595250,2.22139151
1694847193.000000,06:53:13.000000,103,420787.91833500,624522.94416374,2.22406349
1694847203.000000,06:53:23.000000,104,420810.14984134,624521.93953079,2.22907996
1694847212.000000,06:53:32.000000,104,420830.08457378,624521.09442628,2.21534871
1694847222.000000,06:53:42.000000,105,420852.30976490,624519.95633447,2.22357509
1694847232.000000,06:53:52.000000,106,420874.57670406,624518.74039841,2.23369757
1694847242.000000,06:54:02.000000,107,420896.71641926,624517.57480836,2.22310802
1694847254.500000,06:54:14.500000,109,420924.52627567,624515.95363128,2.24368444
1694847261.000000,06:54:21.000000,109,420938.91847805,624514.93265700,2.22828208
1694847273.500000,06:54:33.500000,111,420966.61615566,624513.08773804,2.21710416
1694847282.500000,06:54:42.500000,111,420986.58944706,624511.58496452,2.22467437
1694847292.000000,06:54:52.000000,112,421007.66342548,624509.78195071,2.23453206
1694847301.500000,06:55:01.500000,113,421028.75181011,624508.14028156,2.23265963
1694847313.500000,06:55:13.500000,115,421055.29310993,624505.87549889,2.21972303
1694847323.500000,06:55:23.500000,116,421077.57012752,624503.55451000,2.24187292
1694847332.500000,06:55:32.500000,116,421097.59321979,624501.54903662,2.24290625
1694847342.500000,06:55:42.500000,117,421119.73389057,624499.30981696,2.23094000
1694847352.500000,06:55:52.500000,118,421141.91241649,624496.90861476,2.23407796
1694847362.500000,06:56:02.500000,119,421164.09595522,624494.43717385,2.24287207
1694847371.500000,06:56:11.500000,120,421183.96880755,624491.95366359,2.23369822
1694847381.500000,06:56:21.500000,121,421205.96352419,624489.43026400,2.20614223
1694847391.000000,06:56:31.000000,122,421227.05572352,624486.68446446,2.23305532
1694847403.500000,06:56:43.500000,124,421254.69856486,624482.90951657,2.23784494
1694847412.500000,06:56:52.500000,124,421274.53741488,624480.50736571,2.21869585
1694847423.000000,06:57:03.000000,126,421297.88963160,624477.22412610,2.25188200
1694847432.000000,06:57:12.000000,126,421317.79025111,624474.40562654,2.23881914
1694847441.500000,06:57:21.500000,127,421338.85741648,624471.46565080,2.24235588
1694847451.000000,06:57:31.000000,128,421359.88915095,624468.38285589,2.24047206
1694847463.500000,06:57:43.500000,130,421387.44796595,624464.47402764,2.22480937
1694847473.500000,06:57:53.500000,131,421409.64700732,624460.98310375,2.23669004
1694847483.000000,06:58:03.000000,132,421430.63187251,624457.61185074,2.24241585
1694847492.704231,06:58:12.704231,132,421451.96045145,624454.29938841,2.22639722
1694847503.500000,06:58:23.500000,134,421475.81601939,624450.08465243,2.23245643
1694847513.500000,06:58:33.500000,135,421497.91688570,624446.22449637,2.24183520
1694847522.500000,06:58:42.500000,135,421517.73145899,624442.79337716,2.23494070
1694847531.500000,06:58:51.500000,136,421537.56385455,624439.17872524,2.23600948
1694847541.679782,06:59:01.679782,137,421560.03402934,624434.96575833,2.25190949
1694847554.000000,06:59:14.000000,139,421587.10811076,624429.98246670,2.23925245
1694847563.500000,06:59:23.500000,139,421608.04746494,624425.70952854,2.24949538
1694847573.500000,06:59:33.500000,140,421630.02927074,624421.41014442,2.23888934
1694847582.500000,06:59:42.500000,141,421649.84660778,624417.50364218,2.23847075
1694847592.500000,06:59:52.500000,142,421671.79165134,624413.06799993,2.23325396
1694847604.500000,07:00:04.500000,144,421698.19255314,624407.37793073,2.25161001
1694847614.000000,07:00:14.000000,145,421718.99231205,624403.02356395,2.24219597
1694847623.500000,07:00:23.500000,145,421739.77870807,624398.47942457,2.24949911
1694847633.000000,07:00:33.000000,146,421760.56393680,624393.93171510,2.24442486
1694847645.500000,07:00:45.500000,148,421787.80979595,624387.85863218,2.23248495
1694847655.000000,07:00:55.000000,149,421808.61909542,624382.87708149,2.25523121
1694847664.500000,07:01:04.500000,150,421829.26014385,624378.28170261,2.23539365
1694847674.500000,07:01:14.500000,151,421851.10647068,624373.16508255,2.24854554
1694847685.000000,07:01:25.000000,152,421873.93099079,624367.65308485,2.23957149
1694847695.000000,07:01:35.000000,153,421895.74446926,624362.33993587,2.24260145
1694847704.500000,07:01:44.500000,154,421916.41680012,624357.16167078,2.24107259
1694847714.000000,07:01:54.000000,155,421937.07746753,624352.04883156,2.23864310
1694847723.500000,07:02:03.500000,155,421957.85779438,624346.67910871,2.26662070
1694847733.500000,07:02:13.500000,156,421979.50522098,624341.03177223,2.24627447
1694847742.500000,07:02:22.500000,157,421999.00720653,624335.86445770,2.24701620
1694847755.000000,07:02:35.000000,159,422026.01840267,624328.64095888,2.23008417
1694847764.500000,07:02:44.500000,159,422046.62550422,624322.84670064,2.25014112
1694847774.500000,07:02:54.500000,161,422068.27230521,624316.78438899,2.25013129
1694847783.500000,07:03:03.500000,161,422087.78441497,624311.25865505,2.25374729
1694847795.500000,07:03:15.500000,163,422113.64321776,624303.85228918,2.24895050
1694847802.000000,07:03:22.000000,163,422127.67102977,624299.72567890,2.25145150
1694847814.500000,07:03:34.500000,165,422154.52293750,624291.83770559,2.23911237
1694847823.500000,07:03:43.500000,165,422173.84345027,624285.99996803,2.25108129
1694847833.000000,07:03:53.000000,166,422194.21828242,624280.00210807,2.23612064
1694847846.000000,07:04:06.000000,168,422221.99800654,624271.36865375,2.23723743
1694847855.500000,07:04:15.500000,169,422242.32064219,624265.16211936,2.23095182
1694847864.893302,07:04:24.893302,169,422262.39619037,624258.73897121,2.25808668
1694847874.500000,07:04:34.500000,170,422282.78890010,624252.15444372,2.23596734
1694847886.500000,07:04:46.500000,172,422308.33957835,624243.89484594,2.23777917
1694847893.000000,07:04:53.000000,172,422322.12121459,624239.22704360,2.23821299
1694847906.000000,07:05:06.000000,174,422349.66616317,624229.97873351,2.24139621
1694847915.500000,07:05:15.500000,175,422369.74744292,624223.22097013,2.23567796
1694847924.789775,07:05:24.789775,175,422389.41492530,624216.33907459,2.25020405
1694847934.500000,07:05:34.500000,176,422409.93597098,624209.01731346,2.24578083
1694847944.500000,07:05:44.500000,177,422431.02701064,624201.57487342,2.24006820
1694847954.500000,07:05:54.500000,178,422452.16589804,624194.20673082,2.23581608
1694847964.500000,07:06:04.500000,179,422473.32095952,624186.71427880,2.24851282
1694847974.000000,07:06:14.000000,180,422493.40244336,624179.33597622,2.25680866
1694847983.500000,07:06:23.500000,181,422513.39711995,624171.93201552,2.25143679
1694847993.500000,07:06:33.500000,182,422534.35739560,624164.05351935,2.24192766
1694848005.500000,07:06:45.500000,184,422559.53066487,624154.33592234,2.24955882
1694848015.500000,07:06:55.500000,185,422580.33429379,624146.13888560,2.23911041
1694848025.000000,07:07:05.000000,186,422600.18080563,624138.09163390,2.25405783
1694848035.000000,07:07:15.000000,187,422620.93335957,624130.00948058,2.21290014
1694848045.000000,07:07:25.000000,188,422641.82587857,624121.28722010,2.25416111
1694848055.500000,07:07:35.500000,189,422663.57433934,624112.20944128,2.25030386
1694848064.500000,07:07:44.500000,189,422682.22601170,624104.38566504,2.24884956
1694848074.500000,07:07:54.500000,190,422702.84349675,624095.73026667,2.23682379
1694848083.500000,07:08:03.500000,191,422721.46243329,624087.76967154,2.24193856
1694848096.000000,07:08:16.000000,193,422747.15411992,624076.61547766,2.23596855
1694848102.500000,07:08:22.500000,193,422760.52713627,624070.52585135,2.25518729
1694848112.500000,07:08:32.500000,194,422781.01815266,624061.43800650,2.24044409
1694848126.000000,07:08:46.000000,196,422808.67996258,624049.01779757,2.24694781
1694848132.500000,07:08:52.500000,196,422822.07448525,624042.85534344,2.26158966
1694848145.500000,07:09:05.500000,198,422848.58057351,624030.76849137,2.23762025
1694848155.000000,07:09:15.000000,199,422868.01128716,624021.78362809,2.24636459
1694848164.500000,07:09:24.500000,199,422887.33227732,624012.56766302,2.25487159
1694848174.500000,07:09:34.500000,200,422907.70116427,624002.97244246,2.25152074
1694848183.500000,07:09:43.500000,201,422925.87430194,623994.27734930,2.24083555
1694848196.000000,07:09:56.000000,203,422951.27587702,623981.78852732,2.26634813
1694848205.000000,07:10:05.000000,204,422969.44357493,623972.82127363,2.26082699
1694848214.000000,07:10:14.000000,204,422987.64366152,623963.86566050,2.26272556
1694848223.500000,07:10:23.500000,205,423006.76181796,623954.26835043,2.25330373
1694848233.500000,07:10:33.500000,206,423026.95084384,623943.96797735,2.27108228
1694848245.500000,07:10:45.500000,208,423050.95046809,623931.66004736,2.25067919
1694848255.000000,07:10:55.000000,209,423070.02838328,623921.73749334,2.26479245
1694848264.500000,07:11:04.500000,209,423089.07390597,623911.99429018,2.25275484
1694848274.000000,07:11:14.000000,210,423108.09000590,623902.00720293,2.26510359
1694848283.500000,07:11:23.500000,211,423127.02312091,623892.01466829,2.25532089
1694848296.000000,07:11:36.000000,213,423151.94205668,623878.63481409,2.25080700
1694848305.000000,07:11:45.000000,214,423169.95936968,623869.04993803,2.25993399
1694848314.500000,07:11:54.500000,214,423188.96605876,623858.70892889,2.28140638
1694848326.500000,07:12:06.500000,216,423212.82508090,623845.82789404,2.26865796
1694848333.500000,07:12:13.500000,216,423226.81949713,623838.21666033,2.27582320
1694848345.500000,07:12:25.500000,218,423250.66249564,623825.13072950,2.27100299
1694848355.000000,07:12:35.000000,219,423269.45546248,623814.56486017,2.26619415
1694848364.500000,07:12:44.500000,219,423288.31279319,623803.85897176,2.27877035
1694848374.500000,07:12:54.500000,220,423308.02152771,623792.56807439,2.28193460
1694848384.500000,07:13:04.500000,221,423327.63736480,623781.32085912,2.27042397
1694848394.500000,07:13:14.500000,222,423347.25309318,623770.04002778,2.26035620
1694848404.681422,07:13:24.681422,223,423367.19048828,623758.19912736,2.28096685
1694848414.500000,07:13:34.500000,224,423386.21534675,623746.63790147,2.26722585
1694848423.500000,07:13:43.500000,225,423403.72243827,623736.24359338,2.26000712
1694848433.500000,07:13:53.500000,226,423423.10337204,623724.51295678,2.25884091
1694848443.500000,07:14:03.500000,227,423442.53654045,623712.84126680,2.26207298
1694848453.500000,07:14:13.500000,228,423461.87041610,623700.79327886,2.28663439
1694848466.000000,07:14:26.000000,230,423485.82830185,623685.86947744,2.27364382
1694848476.500000,07:14:36.500000,231,423505.91782516,623673.32239835,2.26010853
1694848485.500000,07:14:45.500000,231,423523.10857528,623662.48661248,2.25461819
1694848495.500000,07:14:55.500000,232,423542.22169632,623650.07567041,2.27513347
1694848504.500000,07:15:04.500000,233,423559.33242935,623639.01826207,2.26379475
1694848517.000000,07:15:17.000000,235,423583.05561775,623623.39874856,2.27412859
1694848526.000000,07:15:26.000000,236,423600.09152549,623612.25718038,2.26980635
1694848536.000000,07:15:36.000000,237,423619.01668495,623599.66350190,2.27321071
1694848546.000000,07:15:46.000000,238,423637.88778061,623586.80138032,2.28966737
1694848556.000000,07:15:56.000000,239,423656.68416160,623574.12042062,2.27176117
1694848566.000000,07:16:06.000000,240,423675.57030228,623561.41408161,2.26848997
1694848576.000000,07:16:16.000000,241,423694.37712601,623548.48841671,2.27450840
1694848586.000000,07:16:26.000000,242,423713.11587265,623535.29137234,2.28740673
1694848595.500000,07:16:35.500000,242,423730.88453033,623522.68596558,2.30261496
1694848604.500000,07:16:44.500000,243,423747.65288666,623511.05137448,2.27396226
1694848613.500000,07:16:53.500000,244,423764.38219192,623499.14135079,2.27961169
1694848626.500000,07:17:06.500000,246,423788.57307937,623481.95927529,2.27113674
1694848635.500000,07:17:15.500000,246,423805.26545837,623469.85319618,2.28969327
1694848644.500000,07:17:24.500000,247,423821.87183311,623457.81009869,2.28206788
1694848654.500000,07:17:34.500000,248,423840.31408623,623444.39819626,2.28102062
1694848666.500000,07:17:46.500000,250,423862.44696548,623428.03691391,2.29088718
1694848676.000000,07:17:56.000000,251,423879.76997116,623415.10428337,2.27492360
1694848685.500000,07:18:05.500000,251,423897.11953667,623402.11699108,2.27124354
1694848695.000000,07:18:15.000000,252,423914.35503319,623388.97131542,2.28105569
1694848705.000000,07:18:25.000000,253,423932.43102386,623374.93496803,2.29345013
1694848717.000000,07:18:37.000000,255,423953.94959572,623358.31349282,2.26594365
1694848726.500000,07:18:46.500000,256,423971.06171158,623344.97581581,2.27525126
1694848736.000000,07:18:56.000000,257,423988.07557800,623331.24581436,2.30043943
1694848745.500000,07:19:05.500000,257,424004.99793938,623317.99098305,2.26568457
1694848755.000000,07:19:15.000000,258,424021.88222244,623304.25438503,2.29289975
1694848765.000000,07:19:25.000000,259,424039.54787279,623289.72560519,2.28897677
1694848774.000000,07:19:34.000000,260,424055.42035891,623276.82717723,2.27575026
1694848786.500000,07:19:46.500000,262,424077.37405611,623258.40060634,2.29707463
1694848796.000000,07:19:56.000000,263,424094.02901484,623244.73446960,2.27811791
1694848805.500000,07:20:05.500000,263,424110.49237086,623230.76652641,2.26570559
1694848814.500000,07:20:14.500000,264,424126.11948134,623217.37436027,2.28423863
1694848826.500000,07:20:26.500000,266,424146.88197256,623199.56108016,2.28061315
1694848836.000000,07:20:36.000000,267,424163.19723250,623185.53115291,2.26780544
1694848845.500000,07:20:45.500000,267,424179.52435995,623171.36101264,2.27341429
1694848855.000000,07:20:55.000000,268,424195.79325033,623157.09196300,2.28010762
1694848864.500000,07:21:04.500000,269,424212.07857825,623142.90443820,2.28029016
1694848874.000000,07:21:14.000000,270,424228.12339712,623128.35465259,2.29016595
1694848887.000000,07:21:27.000000,272,424250.14341284,623108.87762469,2.25265949
1694848896.500000,07:21:36.500000,273,424266.11249472,623094.08028049,2.28475009
1694848906.500000,07:21:46.500000,274,424282.86452605,623078.70901984,2.27675944
1694848916.500000,07:21:56.500000,275,424299.52275206,623063.25119132,2.27221014
1694848926.500000,07:22:06.500000,276,424316.13928534,623047.65878791,2.27178915
1694848936.500000,07:22:16.500000,277,424332.75590445,623031.97690887,2.29207540
1694848945.500000,07:22:25.500000,277,424347.62017847,623017.92258186,2.28464738
1694848955.000000,07:22:35.000000,278,424363.31425978,623002.97534484,2.28706579
1694848964.500000,07:22:44.500000,279,424378.93316501,622988.18314782,2.25933941
1694848974.500000,07:22:54.500000,280,424395.36148494,622972.13535538,2.29271844
1694848984.500000,07:23:04.500000,281,424411.75934451,622956.23543874,2.28704549
1694848994.500000,07:23:14.500000,282,424427.90151828,622940.07586423,2.28828550
1694849004.500000,07:23:24.500000,283,424443.96700710,622923.87662831,2.28657535
1694849017.000000,07:23:37.000000,285,424464.07151645,622903.71851865,2.28186561
1694849026.500000,07:23:46.500000,286,424479.23039287,622888.15421239,2.28762241
1694849036.500000,07:23:56.500000,287,424495.06098407,622871.76844350,2.28728322
1694849045.500000,07:24:05.500000,287,424509.36538070,622857.06073609,2.28017052
1694849055.000000,07:24:15.000000,288,424524.32178825,622841.31201211,2.29016489
1694849067.000000,07:24:27.000000,290,424543.11192840,622821.57823983,2.27244468
1694849077.000000,07:24:37.000000,291,424558.61334079,622804.81559983,2.28684832
1694849083.500000,07:24:43.500000,291,424568.77607482,622793.95890847,2.29081054
1694849096.500000,07:24:56.500000,293,424588.97792762,622772.36662522,2.27908734
1694849105.500000,07:25:05.500000,293,424602.97468894,622757.42492238,2.27432736
1694849114.579748,07:25:14.579748,294,424616.98423236,622742.11439839,2.29040584
1694849124.000000,07:25:24.000000,295,424631.42301028,622726.37617627,2.26263838
1694849136.500000,07:25:36.500000,297,424650.57588428,622705.15581647,2.28646026
1694849146.000000,07:25:46.000000,298,424665.07512229,622689.05886975,2.28147213
1694849155.500000,07:25:55.500000,298,424679.63735336,622672.93754330,2.29310864
1694849165.500000,07:26:05.500000,299,424694.84513470,622655.91143861,2.28234418
1694849174.500000,07:26:14.500000,300,424708.46837231,622640.54470983,2.28478509
1694849184.500000,07:26:24.500000,301,424723.41611668,622623.27686086,2.28144085
1694849196.500000,07:26:36.500000,303,424741.44790646,622602.55221334,2.29322089
1694849205.500000,07:26:45.500000,303,424754.80909726,622587.01165261,2.27878319
1694849215.500000,07:26:55.500000,304,424769.62015816,622569.57183137,2.28295538
1694849225.000000,07:27:05.000000,305,424783.63158890,622553.01190438,2.28203050
1694849234.500000,07:27:14.500000,306,424797.52276226,622536.34380021,2.28953185
1694849243.500000,07:27:23.500000,307,424810.61148068,622520.46326413,2.28765096
1694849256.500000,07:27:36.500000,309,424829.47299000,622497.54728856,2.28598073
1694849265.500000,07:27:45.500000,309,424842.46766468,622481.65253224,2.28517543
1694849275.500000,07:27:55.500000,310,424856.79881283,622463.85805287,2.29162753
1694849284.500000,07:28:04.500000,311,424869.64077851,622447.72285237,2.29652899
1694849297.000000,07:28:17.000000,313,424887.28922936,622425.29710546,2.29018197
1694849303.500000,07:28:23.500000,313,424896.54086682,622413.70168080,2.27759973
1694849316.500000,07:28:36.500000,315,424914.75013539,622390.08404889,2.28972216
1694849325.500000,07:28:45.500000,315,424927.33160683,622373.80060925,2.28563846
1694849334.500000,07:28:54.500000,316,424939.94496151,622357.59865727,2.28098924
1694849347.000000,07:29:07.000000,318,424957.16435048,622334.75578275,2.28886753
1694849357.000000,07:29:17.000000,319,424970.92390248,622316.37222638,2.30018444
1694849366.000000,07:29:26.000000,320,424983.30864730,622300.02461185,2.29229904
1694849375.500000,07:29:35.500000,320,424996.23300853,622282.50941029,2.29882013
1694849384.500000,07:29:44.500000,321,425008.39240470,622265.97660007,2.28526998
1694849397.000000,07:29:57.000000,323,425025.16046348,622242.85126820,2.28764689
1694849406.500000,07:30:06.500000,324,425037.89586463,622225.24716702,2.29385205
1694849416.000000,07:30:16.000000,325,425050.59414592,622207.82451000,2.26392838
1694849426.000000,07:30:26.000000,326,425063.79649368,622189.05947819,2.28589029
1694849435.500000,07:30:35.500000,326,425076.24597755,622171.15697422,2.29253911
1694849444.500000,07:30:44.500000,327,425088.02901092,622154.24595394,2.29164974
1694849457.000000,07:30:57.000000,329,425104.28487983,622130.57050076,2.30009317
1694849466.000000,07:31:06.000000,330,425115.96022621,622113.70128002,2.27460415
1694849475.500000,07:31:15.500000,330,425128.12433830,622095.45804157,2.30438657
1694849484.500000,07:31:24.500000,331,425139.49843707,622078.12089100,2.30721588
1694849497.000000,07:31:37.000000,333,425155.24774089,622054.16066685,2.30269564
1694849506.500000,07:31:46.500000,334,425167.12557044,622035.82138767,2.30717075
1694849516.000000,07:31:56.000000,335,425178.99288001,622017.64311924,2.29422317
1694849525.500000,07:32:05.500000,335,425190.78959098,621999.40425243,2.28020670
1694849534.500000,07:32:14.500000,336,425201.84588828,621981.91338673,2.29949087
1694849544.000000,07:32:24.000000,337,425213.47562614,621963.45323887,2.29715081
1694849557.000000,07:32:37.000000,339,425229.41930786,621938.35044994,2.29031578
1694849566.500000,07:32:46.500000,340,425240.91467753,621919.66069223,2.31302270
1694849576.000000,07:32:56.000000,341,425252.38147155,621901.11172487,2.30229806
1694849585.000000,07:33:05.000000,341,425263.21718112,621883.39719011,2.30836874
1694849595.000000,07:33:15.000000,342,425275.17758551,621863.74238206,2.30410876
1694849604.500000,07:33:24.500000,343,425286.32327643,621844.88625909,2.30763144
1694849614.500000,07:33:34.500000,344,425298.13422194,621825.32727434,2.28276050
1694849627.000000,07:33:47.000000,346,425312.45597449,621800.30726625,2.29999382
1694849633.500000,07:33:53.500000,346,425320.07151643,621787.49330617,2.29469672
1694849646.000000,07:34:06.000000,348,425334.42087689,621762.73524000,2.28555026
1694849655.500000,07:34:15.500000,348,425345.21791115,621743.71818639,2.29741735
1694849667.500000,07:34:27.500000,350,425358.60971585,621719.50654889,2.31374097
1694849674.500000,07:34:34.500000,350,425366.43681899,621705.59804536,2.29255490
1694849687.000000,07:34:47.000000,352,425380.31894198,621680.42657853,2.30686110
1694849697.000000,07:34:57.000000,353,425391.32436362,621660.48453904,2.27724026
1694849706.000000,07:35:06.000000,354,425401.18911639,621642.14389802,2.31481465
